%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
23.22,P. B. B. MISRA,GHOSI,2,INC,M,Uttar Pradesh,64562,291645,278070,501984,58.1
21.31,G. NARAIN,GHOSI,3,BJS,M,Uttar Pradesh,59267,291645,278070,501984,58.1
17.72,K. NATH,GHOSI,4,SSP,M,Uttar Pradesh,49286,291645,278070,501984,58.1
7.67,T. SINGH,GHOSI,5,CPM,M,Uttar Pradesh,21325,291645,278070,501984,58.1
5.32,R. CHANDRA,GHOSI,6,PSP,M,Uttar Pradesh,14780,291645,278070,501984,58.1
37.28,C. JEET,AZAMGARH,1,INC,M,Uttar Pradesh,88690,250853,237908,495837,50.59
28.39,V. RAI,AZAMGARH,2,SSP,M,Uttar Pradesh,67537,250853,237908,495837,50.59
17.99,SABHAJEET,AZAMGARH,3,BJS,M,Uttar Pradesh,42798,250853,237908,495837,50.59
11.75,S. C. VIYOGI,AZAMGARH,4,RPI,M,Uttar Pradesh,27960,250853,237908,495837,50.59
4.59,A. HASAN,AZAMGARH,5,SWA,M,Uttar Pradesh,10923,250853,237908,495837,50.59
40.34,R. DHAN,LALGANJ (SC),1,INC,M,Uttar Pradesh,96084,250502,238207,507852,49.33
24.86,V. PRASAD,LALGANJ (SC),2,SSP,M,Uttar Pradesh,59226,250502,238207,507852,49.33
22.47,JAGARDEO,LALGANJ (SC),3,BJS,M,Uttar Pradesh,53521,250502,238207,507852,49.33
12.33,S. NANDAN,LALGANJ (SC),4,CPM,M,Uttar Pradesh,29376,250502,238207,507852,49.33
46.38,MAGESHWAR,MACHHLISHAHR,1,INC,M,Uttar Pradesh,111377,253671,240152,503271,50.4
33.52,Y. D. DUBEY,MACHHLISHAHR,2,BJS,M,Uttar Pradesh,80502,253671,240152,503271,50.4
11.36,R. LAKHAN,MACHHLISHAHR,3,CPI,M,Uttar Pradesh,27283,253671,240152,503271,50.4
6.79,R. S. TRIPATHI,MACHHLISHAHR,4,PSP,M,Uttar Pradesh,16296,253671,240152,503271,50.4
1.07,S. SUNDER,MACHHLISHAHR,5,IND,M,Uttar Pradesh,2577,253671,240152,503271,50.4
0.88,D. SHANKER,MACHHLISHAHR,6,IND,M,Uttar Pradesh,2117,253671,240152,503271,50.4
60.23,R. DEO,JAUNPUR,1,INC,M,Uttar Pradesh,162644,281624,270052,515153,54.67
29.46,K. SHRIPAL,JAUNPUR,2,BJS,M,Uttar Pradesh,79569,281624,270052,515153,54.67
5.52,V. PRASAD,JAUNPUR,3,IND,M,Uttar Pradesh,14894,281624,270052,515153,54.67
3.6,R. PAT,JAUNPUR,4,SSP,M,Uttar Pradesh,9731,281624,270052,515153,54.67
1.19,K. DEO,JAUNPUR,5,IND,M,Uttar Pradesh,3214,281624,270052,515153,54.67
30.84,S. NATH,SAIDPUR (SC),1,INC,M,Uttar Pradesh,79201,270057,256798,516279,52.31
25.61,R. J. RAM,SAIDPUR (SC),2,BJS,M,Uttar Pradesh,65764,270057,256798,516279,52.31
17.34,PATIRAM,SAIDPUR (SC),3,CPI,M,Uttar Pradesh,44527,270057,256798,516279,52.31
10.23,B. MADHO,SAIDPUR (SC),4,IND,M,Uttar Pradesh,26267,270057,256798,516279,52.31
8.54,G. PRASAD,SAIDPUR (SC),5,SSP,M,Uttar Pradesh,21933,270057,256798,516279,52.31
7.44,G. RAM,SAIDPUR (SC),6,SWA,M,Uttar Pradesh,19106,270057,256798,516279,52.31
35.81,S. PANDEY,GHAZIPUR,1,CPI,M,Uttar Pradesh,94266,277743,263266,498188,55.75
34.58,V. S. GAHMARI,GHAZIPUR,2,INC,M,Uttar Pradesh,91026,277743,263266,498188,55.75
11.63,K. T. NARAIN,GHAZIPUR,3,SWA,M,Uttar Pradesh,30613,277743,263266,498188,55.75
7.18,M. S. YADAV,GHAZIPUR,4,BJS,M,Uttar Pradesh,18896,277743,263266,498188,55.75
5.03,R. S. SINGH,GHAZIPUR,5,IND,M,Uttar Pradesh,13233,277743,263266,498188,55.75
3.01,H. S. TEWARI,GHAZIPUR,6,IND,M,Uttar Pradesh,7928,277743,263266,498188,55.75
2.77,R. RAI,GHAZIPUR,7,PSP,M,Uttar Pradesh,7304,277743,263266,498188,55.75
31.73,NIHAL,CHANDAULI,1,SSP,M,Uttar Pradesh,84409,280595,266035,481980,58.22
31.13,T. NARAIN,CHANDAULI,2,INC,M,Uttar Pradesh,82814,280595,266035,481980,58.22
21.84,MOTI,CHANDAULI,3,PSP,M,Uttar Pradesh,58101,280595,266035,481980,58.22
12.15,R. PRASAD,CHANDAULI,4,BJS,M,Uttar Pradesh,32325,280595,266035,481980,58.22
3.15,H. SHANKER,CHANDAULI,5,IND,M,Uttar Pradesh,8386,280595,266035,481980,58.22
37.55,S. N. SINGH,VARANASI,1,CPM,M,Uttar Pradesh,105784,294664,281745,495870,59.42
31.1,R. SINGH,VARANASI,2,INC,M,Uttar Pradesh,87617,294664,281745,495870,59.42
27.36,V. SINGH,VARANASI,3,BJS,M,Uttar Pradesh,77078,294664,281745,495870,59.42
2.2,S. MANGAL,VARANASI,4,IND,M,Uttar Pradesh,6195,294664,281745,495870,59.42
1.8,P. CHAUBEY,VARANASI,5,IND,M,Uttar Pradesh,5071,294664,281745,495870,59.42
46.05,R. SWARUP,ROBERTSGANJ (SC),1,INC,M,Uttar Pradesh,108240,247604,235039,500334,49.49
38.66,SARBAJIT,ROBERTSGANJ (SC),2,BJS,M,Uttar Pradesh,90864,247604,235039,500334,49.49
15.29,MAHANGI,ROBERTSGANJ (SC),3,SSP,M,Uttar Pradesh,35935,247604,235039,500334,49.49
38.32,V. NARAIN,MIRZAPUR,1,BJS,M,Uttar Pradesh,111512,306758,290977,507113,60.49
32.39,S. MISRA,MIRZAPUR,2,INC,M,Uttar Pradesh,94241,306758,290977,507113,60.49
26.65,V. D. N. SAHI,MIRZAPUR,3,SSP,M,Uttar Pradesh,77546,306758,290977,507113,60.49
2.64,R. DEO,MIRZAPUR,4,IND,M,Uttar Pradesh,7678,306758,290977,507113,60.49
42.85,V. L. PANDIT,PHULPUR,1,INC,F,Uttar Pradesh,95306,237650,222397,483204,49.18
26.58,JANESHWAR,PHULPUR,2,SSP,M,Uttar Pradesh,59123,237650,222397,483204,49.18
11.18,R. K. S. YADAV,PHULPUR,3,IND,M,Uttar Pradesh,24870,237650,222397,483204,49.18
8.78,R. S. DWIVEDI,PHULPUR,4,BJS,M,Uttar Pradesh,19530,237650,222397,483204,49.18
6.87,P. NARAIN,PHULPUR,5,IND,M,Uttar Pradesh,15287,237650,222397,483204,49.18
3.72,P. K. MALAVIYA,PHULPUR,6,PSP,M,Uttar Pradesh,8281,237650,222397,483204,49.18
49.23,H. KRISHNA,ALLAHABAD,1,INC,M,Uttar Pradesh,114131,243634,231820,470006,51.84
42.1,S. JAISWAL,ALLAHABAD,2,SSP,M,Uttar Pradesh,97587,243634,231820,470006,51.84
8.67,H. L. PANDEY,ALLAHABAD,3,BJS,M,Uttar Pradesh,20102,243634,231820,470006,51.84
42.73,M. DIN,CHAIL (SC),1,INC,M,Uttar Pradesh,85916,211243,201075,498035,42.42
29.83,C.C. LAL,CHAIL (SC),2,IND,M,Uttar Pradesh,59982,211243,201075,498035,42.42
23.0,K.L. SONKAR,CHAIL (SC),3,BJS,M,Uttar Pradesh,46257,211243,201075,498035,42.42
4.44,R.K. RAI,CHAIL (SC),4,IND,M,Uttar Pradesh,8920,211243,201075,498035,42.42
40.91,S.B. SINGH,FATEHPUR,1,INC,M,Uttar Pradesh,101649,260884,248460,535616,48.71
30.63,B.L. VERMA,FATEHPUR,2,IND,M,Uttar Pradesh,76092,260884,248460,535616,48.71
17.8,U.K. BAJPAI,FATEHPUR,3,BJS,M,Uttar Pradesh,44225,260884,248460,535616,48.71
10.66,G.S.K.A.G. BABU,FATEHPUR,4,IND,M,Uttar Pradesh,26494,260884,248460,535616,48.71
28.55,JAGESHWAR,BANDA,1,CPI,M,Uttar Pradesh,66042,244997,231287,513136,47.75
25.32,A.P. MISRA,BANDA,2,BJS,M,Uttar Pradesh,58573,244997,231287,513136,47.75
21.31,S. NIGAM,BANDA,3,INC,F,Uttar Pradesh,49295,244997,231287,513136,47.75
14.7,J.P. BOSE,BANDA,4,PSP,M,Uttar Pradesh,33991,244997,231287,513136,47.75
10.11,M.L. VIDYARTHI,BANDA,5,IND,M,Uttar Pradesh,23386,244997,231287,513136,47.75
54.13,S.B. JI,HAMIRPUR,1,BJS,M,Uttar Pradesh,138382,270899,255667,480478,56.38
31.0,M.L. DWIVEDI,HAMIRPUR,2,INC,M,Uttar Pradesh,79257,270899,255667,480478,56.38
14.87,R.D.B. ACHARYA,HAMIRPUR,3,IND,M,Uttar Pradesh,38028,270899,255667,480478,56.38
40.54,S. NAYAR,JHANSI,1,INC,M,Uttar Pradesh,103073,272525,254274,500450,54.46
25.84,R. KHERA,JHANSI,2,BJS,M,Uttar Pradesh,65695,272525,254274,500450,54.46
21.93,B. KUMAR,JHANSI,3,IND,M,Uttar Pradesh,55766,272525,254274,500450,54.46
11.7,S. CHAND,JHANSI,4,CPI,M,Uttar Pradesh,29740,272525,254274,500450,54.46
39.18,C.R. SEWAK,JALAUN (SC),1,INC,M,Uttar Pradesh,124040,330503,316599,500897,65.98
31.56,P.L. AHIRWAR,JALAUN (SC),2,BJS,M,Uttar Pradesh,99927,330503,316599,500897,65.98
11.02,D. CHAND,JALAUN (SC),3,RPI,M,Uttar Pradesh,34898,330503,316599,500897,65.98
10.78,P. PRASAD,JALAUN (SC),4,SSP,M,Uttar Pradesh,34119,330503,316599,500897,65.98
7.46,K. CHARAN,JALAUN (SC),5,IND,M,Uttar Pradesh,23615,330503,316599,500897,65.98
34.67,T. RAM,GHATAMPUR (SC),1,INC,M,Uttar Pradesh,98771,296023,284882,509217,58.13
31.67,M. LAL,GHATAMPUR (SC),2,SSP,M,Uttar Pradesh,90233,296023,284882,509217,58.13
15.22,K.C. CHAUDHRY,GHATAMPUR (SC),3,BJS,M,Uttar Pradesh,43348,296023,284882,509217,58.13
5.85,M. LAL,GHATAMPUR (SC),4,IND,M,Uttar Pradesh,16660,296023,284882,509217,58.13
5.72,J. PRASAD,GHATAMPUR (SC),5,PSP,M,Uttar Pradesh,16289,296023,284882,509217,58.13
4.47,H.P. KURIL,GHATAMPUR (SC),6,RPI,M,Uttar Pradesh,12740,296023,284882,509217,58.13
2.4,K. PRASAD,GHATAMPUR (SC),7,IND,M,Uttar Pradesh,6841,296023,284882,509217,58.13
31.71,S. ROHTAGI,BILHAUR,1,INC,F,Uttar Pradesh,81936,268572,258357,493276,54.45
25.27,B. SINGH,BILHAUR,2,PSP,M,Uttar Pradesh,65289,268572,258357,493276,54.45
21.95,J. AWASTHI,BILHAUR,3,SSP,M,Uttar Pradesh,56710,268572,258357,493276,54.45
11.76,B. SINGH,BILHAUR,4,BJS,M,Uttar Pradesh,30385,268572,258357,493276,54.45
5.89,PUSHPALATA,BILHAUR,5,IND,F,Uttar Pradesh,15229,268572,258357,493276,54.45
3.41,J.N. PANDEY,BILHAUR,6,SWA,M,Uttar Pradesh,8808,268572,258357,493276,54.45
32.34,S.M. BANERJI,KANPUR,1,IND,M,Uttar Pradesh,77882,251114,240823,464670,54.04
29.63,G. DUTT,KANPUR,2,INC,M,Uttar Pradesh,71365,251114,240823,464670,54.04
19.47,B.R. SHUKLA,KANPUR,3,BJS,M,Uttar Pradesh,46899,251114,240823,464670,54.04
5.94,M. ALI,KANPUR,4,IND,M,Uttar Pradesh,14299,251114,240823,464670,54.04
5.56,R. ASREY,KANPUR,5,CPM,M,Uttar Pradesh,13389,251114,240823,464670,54.04
2.29,L.L. AMBEDKER,KANPUR,6,IND,M,Uttar Pradesh,5503,251114,240823,464670,54.04
1.38,G.D. NEERAJ,KANPUR,7,IND,M,Uttar Pradesh,3327,251114,240823,464670,54.04
0.9,R.S.N. SINHA,KANPUR,8,IND,M,Uttar Pradesh,2156,251114,240823,464670,54.04
0.8,B.P. DIXIT,KANPUR,9,IND,M,Uttar Pradesh,1935,251114,240823,464670,54.04
0.65,R.S. SINDOOR,KANPUR,10,IND,M,Uttar Pradesh,1559,251114,240823,464670,54.04
0.58,M.M. SHUKLA,KANPUR,11,IND,M,Uttar Pradesh,1389,251114,240823,464670,54.04
0.47,N.L.S. YADAO,KANPUR,12,IND,M,Uttar Pradesh,1120,251114,240823,464670,54.04
40.34,A. SINGH,ETAWAH,1,SSP,M,Uttar Pradesh,106857,275956,264886,482147,57.23
23.22,G.N. DIXIT,ETAWAH,2,INC,M,Uttar Pradesh,61509,275956,264886,482147,57.23
11.22,B. LAL,ETAWAH,3,BJS,M,Uttar Pradesh,29711,275956,264886,482147,57.23
10.45,B.D. DHANGAR,ETAWAH,4,RPI,M,Uttar Pradesh,27682,275956,264886,482147,57.23
5.8,A. CHANDRA,ETAWAH,5,SWA,M,Uttar Pradesh,15353,275956,264886,482147,57.23
3.51,R. NARAIN,ETAWAH,6,IND,M,Uttar Pradesh,9299,275956,264886,482147,57.23
2.65,H.S. YADAV,ETAWAH,7,PSP,M,Uttar Pradesh,7021,275956,264886,482147,57.23
1.97,P. SINGH,ETAWAH,8,IND,M,Uttar Pradesh,5208,275956,264886,482147,57.23
0.85,S.B.L. DIXIT,ETAWAH,9,IND,M,Uttar Pradesh,2246,275956,264886,482147,57.23
33.02,R.M. LOHIA,KANNAUJ,1,SSP,M,Uttar Pradesh,93578,294581,283423,537550,54.8
32.85,S.N. MISRA,KANNAUJ,2,INC,M,Uttar Pradesh,93106,294581,283423,537550,54.8
27.63,N. SINGH,KANNAUJ,3,BJS,M,Uttar Pradesh,78296,294581,283423,537550,54.8
3.91,S. KRISHNA,KANNAUJ,4,PSP,M,Uttar Pradesh,11080,294581,283423,537550,54.8
2.6,R.B.L. KATIAR,KANNAUJ,5,IND,M,Uttar Pradesh,7363,294581,283423,537550,54.8
35.68,A.C. SINGH,FARRUKHABAD,1,INC,M,Uttar Pradesh,99835,293868,279780,517331,56.8
26.86,D.R. SHAKYA,FARRUKHABAD,2,BJS,M,Uttar Pradesh,75147,293868,279780,517331,56.8
12.96,B.R. SINGH,FARRUKHABAD,3,SSP,M,Uttar Pradesh,36257,293868,279780,517331,56.8
8.38,S. SUNDER,FARRUKHABAD,4,RPI,M,Uttar Pradesh,23437,293868,279780,517331,56.8
5.7,S.M. AHMAD,FARRUKHABAD,5,SWA,M,Uttar Pradesh,15936,293868,279780,517331,56.8
5.45,M. SINGH,FARRUKHABAD,6,IND,M,Uttar Pradesh,15250,293868,279780,517331,56.8
4.97,N.R. DWIDEVI,FARRUKHABAD,7,IND,M,Uttar Pradesh,13918,293868,279780,517331,56.8
26.42,M. SINGH,MAINPURI,1,INC,M,Uttar Pradesh,74952,296665,283663,498845,59.47
15.82,P.S. CHAUHAN,MAINPURI,2,BJS,M,Uttar Pradesh,44864,296665,283663,498845,59.47
15.47,R. NATH,MAINPURI,3,CPM,M,Uttar Pradesh,43877,296665,283663,498845,59.47
12.83,V. YADAV,MAINPURI,4,SWA,M,Uttar Pradesh,36397,296665,283663,498845,59.47
9.99,K. CHANDRA,MAINPURI,5,RPI,M,Uttar Pradesh,28333,296665,283663,498845,59.47
5.95,R.S. YADAV,MAINPURI,6,IND,M,Uttar Pradesh,16884,296665,283663,498845,59.47
3.39,R.SINGH,MAINPURI,7,IND,M,Uttar Pradesh,9605,296665,283663,498845,59.47
2.82,F. SINGH,MAINPURI,8,IND,M,Uttar Pradesh,7989,296665,283663,498845,59.47
2.79,M. SINGH,MAINPURI,9,IND,M,Uttar Pradesh,7904,296665,283663,498845,59.47
1.76,J.R. BHARDWAJ,MAINPURI,10,IND,M,Uttar Pradesh,4981,296665,283663,498845,59.47
1.39,S.K. DIXIT,MAINPURI,11,SSP,M,Uttar Pradesh,3952,296665,283663,498845,59.47
1.38,B.D. DHANGAR,MAINPURI,12,IND,M,Uttar Pradesh,3925,296665,283663,498845,59.47
32.18,M.A. KHAN,KASGANJ,1,INC,M,Uttar Pradesh,93928,306527,291913,522973,58.61
30.09,S. CHANDRA,KASGANJ,2,BJS,M,Uttar Pradesh,87829,306527,291913,522973,58.61
17.85,T. SINGH,KASGANJ,3,RPI,M,Uttar Pradesh,52103,306527,291913,522973,58.61
8.46,R. PRASAD,KASGANJ,4,IND,M,Uttar Pradesh,24708,306527,291913,522973,58.61
6.69,K.S.S. SOLANKI,KASGANJ,5,SWA,M,Uttar Pradesh,19528,306527,291913,522973,58.61
2.68,S.N. KHAN,KASGANJ,6,IND,M,Uttar Pradesh,7836,306527,291913,522973,58.61
2.05,B. MAHMOODZOBARI,KASGANJ,7,SSP,M,Uttar Pradesh,5981,306527,291913,522973,58.61
37.75,ROHANLAL,ETAH,1,INC,M,Uttar Pradesh,102847,284078,272420,482836,58.84
32.11,R. SINGH,ETAH,2,BJS,M,Uttar Pradesh,87464,284078,272420,482836,58.84
18.61,R. SWARUP,ETAH,3,RPI,M,Uttar Pradesh,50691,284078,272420,482836,58.84
11.53,S. SINGH,ETAH,4,SWA,M,Uttar Pradesh,31418,284078,272420,482836,58.84
35.3,S.C. LAL,FIROZABAD (SC),1,SSP,M,Uttar Pradesh,83638,248869,236939,500659,49.71
29.69,C. AMBESH,FIROZABAD (SC),2,INC,M,Uttar Pradesh,70357,248869,236939,500659,49.71
11.34,R.S. SAGAR,FIROZABAD (SC),3,RPI,M,Uttar Pradesh,26865,248869,236939,500659,49.71
10.67,C. LAL,FIROZABAD (SC),4,BJS,M,Uttar Pradesh,25289,248869,236939,500659,49.71
7.76,B.D. YADVENDU,FIROZABAD (SC),5,IND,M,Uttar Pradesh,18377,248869,236939,500659,49.71
5.24,S. GANESH,FIROZABAD (SC),6,SWA,M,Uttar Pradesh,12413,248869,236939,500659,49.71
33.76,S.A. SINGH,AGRA,1,INC,M,Uttar Pradesh,95828,297605,283820,481694,61.78
23.99,H. RANI,AGRA,2,BJS,F,Uttar Pradesh,68095,297605,283820,481694,61.78
21.68,L. DASS,AGRA,3,RPI,M,Uttar Pradesh,61538,297605,283820,481694,61.78
6.9,T. SINGH,AGRA,4,SWA,M,Uttar Pradesh,19584,297605,283820,481694,61.78
5.37,A. SINGH,AGRA,5,IND,M,Uttar Pradesh,15231,297605,283820,481694,61.78
2.77,G.C. PIPAL,AGRA,6,IND,M,Uttar Pradesh,7864,297605,283820,481694,61.78
1.57,L. NARAIN,AGRA,7,IND,M,Uttar Pradesh,4449,297605,283820,481694,61.78
1.37,R.L. BAROLIA,AGRA,8,IND,M,Uttar Pradesh,3899,297605,283820,481694,61.78
0.83,K. PRATAP,AGRA,9,IND,M,Uttar Pradesh,2348,297605,283820,481694,61.78
0.72,P. KUMARI,AGRA,10,IND,F,Uttar Pradesh,2042,297605,283820,481694,61.78
0.55,B. DASS,AGRA,11,IND,M,Uttar Pradesh,1567,297605,283820,481694,61.78
0.48,N.S.D. PATHAK,AGRA,12,IND,M,Uttar Pradesh,1375,297605,283820,481694,61.78
57.0,G.S.S.A.B. SINGH,MATHURA,1,IND,M,Uttar Pradesh,172785,318742,303146,512124,62.24
29.15,D.S. CHAUDHARY,MATHURA,2,INC,M,Uttar Pradesh,88354,318742,303146,512124,62.24
6.5,M.LAL,MATHURA,3,BJS,M,Uttar Pradesh,19713,318742,303146,512124,62.24
3.99,V. SINGH,MATHURA,4,SSP,M,Uttar Pradesh,12102,318742,303146,512124,62.24
3.36,B. SINGH,MATHURA,5,IND,M,Uttar Pradesh,10192,318742,303146,512124,62.24
32.56,"N, DEO",HATHRAS (SC),1,INC,M,Uttar Pradesh,87947,284992,270068,523727,54.42
29.93,C.P. SHEILANI,HATHRAS (SC),2,IND,M,Uttar Pradesh,80828,284992,270068,523727,54.42
21.77,G. SAHAI,HATHRAS (SC),3,BJS,M,Uttar Pradesh,58793,284992,270068,523727,54.42
9.27,O.P. BALMIKI,HATHRAS (SC),4,SSP,M,Uttar Pradesh,25035,284992,270068,523727,54.42
6.47,B.P.S. NIMI,HATHRAS (SC),5,IND,M,Uttar Pradesh,17465,284992,270068,523727,54.42
27.76,S.K. SHASTRI,ALIGARH,1,IND,M,Uttar Pradesh,77284,292538,278403,514626,56.84
21.1,R.M. PRATAP,ALIGARH,2,IND,M,Uttar Pradesh,58730,292538,278403,514626,56.84
18.3,N.P. SINGH,ALIGARH,3,INC,M,Uttar Pradesh,50934,292538,278403,514626,56.84
14.64,K.S. PREMI,ALIGARH,4,RPI,M,Uttar Pradesh,40752,292538,278403,514626,56.84
6.27,C. MANI,ALIGARH,5,IND,M,Uttar Pradesh,17466,292538,278403,514626,56.84
5.37,J.N. PRASAD,ALIGARH,6,IND,M,Uttar Pradesh,14939,292538,278403,514626,56.84
3.84,DR. R.K. MAHESHWARI,ALIGARH,7,PSP,M,Uttar Pradesh,10691,292538,278403,514626,56.84
2.73,M. LAL,ALIGARH,8,IND,M,Uttar Pradesh,7607,292538,278403,514626,56.84
32.34,R. CHARAN,KHURJA (SC),1,PSP,M,Uttar Pradesh,86416,281142,267211,505893,55.57
31.96,K.L. BAJMIKI,KHURJA (SC),2,INC,M,Uttar Pradesh,85399,281142,267211,505893,55.57
17.15,R.S. ARYA,KHURJA (SC),3,BJS,M,Uttar Pradesh,45840,281142,267211,505893,55.57
14.19,L. CHAND,KHURJA (SC),4,RPI,M,Uttar Pradesh,37925,281142,267211,505893,55.57
4.35,S. SINGH,KHURJA (SC),5,IND,M,Uttar Pradesh,11631,281142,267211,505893,55.57
30.79,S.P. SINGH,BULANDSHAHR,1,INC,M,Uttar Pradesh,91351,313051,296685,498160,62.84
23.83,S.P. GAUTAM,BULANDSHAHR,2,RPI,M,Uttar Pradesh,70695,313051,296685,498160,62.84
19.48,R.C. SHARMA,BULANDSHAHR,3,BJS,M,Uttar Pradesh,57804,313051,296685,498160,62.84
19.02,K.K. AHMAD,BULANDSHAHR,4,PSP,M,Uttar Pradesh,56428,313051,296685,498160,62.84
3.71,S.L. SHAMI,BULANDSHAHR,5,SWA,M,Uttar Pradesh,11000,313051,296685,498160,62.84
3.17,KALYAN,BULANDSHAHR,6,IND,M,Uttar Pradesh,9407,313051,296685,498160,62.84
44.14,P.V. SHASTRI,HAPUR,1,IND,M,Uttar Pradesh,149943,360888,339663,514929,70.09
29.99,B.P. MOURYA,HAPUR,2,RPI,M,Uttar Pradesh,101875,360888,339663,514929,70.09
10.09,NASEEM,HAPUR,3,SWA,M,Uttar Pradesh,34274,360888,339663,514929,70.09
10.01,K. CHAUDHRI,HAPUR,4,INC,F,Uttar Pradesh,33988,360888,339663,514929,70.09
2.18,R.K. BHATI,HAPUR,5,IND,M,Uttar Pradesh,7407,360888,339663,514929,70.09
1.85,K. CHARAN,HAPUR,6,IND,M,Uttar Pradesh,6294,360888,339663,514929,70.09
1.26,R.P. SINGH,HAPUR,7,IND,M,Uttar Pradesh,4286,360888,339663,514929,70.09
0.47,V.D.N.S. ACHARYA,HAPUR,8,PSP,M,Uttar Pradesh,1596,360888,339663,514929,70.09
49.14,M.S. BHARTI,MEERUT,1,SSP,M,Uttar Pradesh,146172,315363,297463,488752,64.52
36.06,S. KHAN,MEERUT,2,INC,M,Uttar Pradesh,107276,315363,297463,488752,64.52
8.2,S.K. TYAGI,MEERUT,3,BJS,M,Uttar Pradesh,24403,315363,297463,488752,64.52
6.59,M.M.P. SINGH,MEERUT,4,IND,M,Uttar Pradesh,19612,315363,297463,488752,64.52
50.15,R.S. SHASTRI,BAGHPAT,1,IND,M,Uttar Pradesh,154518,325439,308102,511368,63.64
21.73,K.C. SHARMA,BAGHPAT,2,INC,M,Uttar Pradesh,66960,325439,308102,511368,63.64
14.24,S. SWAROOP,BAGHPAT,3,CPI,M,Uttar Pradesh,43860,325439,308102,511368,63.64
4.94,B. SINGH,BAGHPAT,4,IND,M,Uttar Pradesh,15223,325439,308102,511368,63.64
4.9,D.S. TIAGI,BAGHPAT,5,IND,M,Uttar Pradesh,15095,325439,308102,511368,63.64
4.04,D. CHAND,BAGHPAT,6,IND,M,Uttar Pradesh,12446,325439,308102,511368,63.64
25.13,L.A. KHAN,MUZAFFARNAGAR,1,CPI,M,Uttar Pradesh,74755,319006,297481,490868,64.99
21.23,B. SWARUP,MUZAFFARNAGAR,2,IND,M,Uttar Pradesh,63153,319006,297481,490868,64.99
16.92,S. PRASAD,MUZAFFARNAGAR,3,INC,M,Uttar Pradesh,50336,319006,297481,490868,64.99
15.46,J. SINGH,MUZAFFARNAGAR,4,CPM,M,Uttar Pradesh,45993,319006,297481,490868,64.99
8.96,J.S.K. ADVOCATE,MUZAFFARNAGAR,5,RPI,M,Uttar Pradesh,26652,319006,297481,490868,64.99
7.68,D. SINGH,MUZAFFARNAGAR,6,BJS,M,Uttar Pradesh,22852,319006,297481,490868,64.99
2.42,R. DIYA,MUZAFFARNAGAR,7,SSP,M,Uttar Pradesh,7198,319006,297481,490868,64.99
2.2,K.K. SINGH,MUZAFFARNAGAR,8,SWA,M,Uttar Pradesh,6542,319006,297481,490868,64.99
26.43,G.A. KHAN,KAIRANA,1,SSP,M,Uttar Pradesh,76415,313720,289163,513381,61.11
25.85,A.P. JAIN,KAIRANA,2,INC,M,Uttar Pradesh,74750,313720,289163,513381,61.11
10.23,J.S. SIDHANTI,KAIRANA,3,IND,M,Uttar Pradesh,29584,313720,289163,513381,61.11
7.35,T. DHIMAN,KAIRANA,4,BJS,M,Uttar Pradesh,21267,313720,289163,513381,61.11
5.95,B.S. PUNDIR,KAIRANA,5,SWA,M,Uttar Pradesh,17216,313720,289163,513381,61.11
5.91,R. SINGH,KAIRANA,6,IND,M,Uttar Pradesh,17098,313720,289163,513381,61.11
4.46,B. SINGH,KAIRANA,7,IND,M,Uttar Pradesh,12901,313720,289163,513381,61.11
3.79,B. MAL,KAIRANA,8,IND,M,Uttar Pradesh,10961,313720,289163,513381,61.11
2.86,R. SHIAM,KAIRANA,9,IND,M,Uttar Pradesh,8283,313720,289163,513381,61.11
2.18,J.P.S.K. ADVOCATE,KAIRANA,10,IND,M,Uttar Pradesh,6293,313720,289163,513381,61.11
1.88,LATIF,KAIRANA,11,IND,M,Uttar Pradesh,5440,313720,289163,513381,61.11
1.43,A. RAHMAN,KAIRANA,12,IND,M,Uttar Pradesh,4136,313720,289163,513381,61.11
0.92,U. SINGH,KAIRANA,13,IND,M,Uttar Pradesh,2649,313720,289163,513381,61.11
0.75,S. SINGH,KAIRANA,14,IND,M,Uttar Pradesh,2170,313720,289163,513381,61.11
39.21,S. LAL,SAHARANPUR (SC),1,INC,M,Uttar Pradesh,120891,326163,308279,506832,64.35
27.0,S. SINGH,SAHARANPUR (SC),2,SSP,M,Uttar Pradesh,83239,326163,308279,506832,64.35
17.5,M. RAJ,SAHARANPUR (SC),3,BJS,M,Uttar Pradesh,53949,326163,308279,506832,64.35
6.18,P.R. KAPIL,SAHARANPUR (SC),4,CPI,M,Uttar Pradesh,19062,326163,308279,506832,64.35
5.23,G. RAM,SAHARANPUR (SC),5,SWA,M,Uttar Pradesh,16115,326163,308279,506832,64.35
4.87,P. LAL,SAHARANPUR (SC),6,IND,M,Uttar Pradesh,15023,326163,308279,506832,64.35
49.83,K.Y. SINGH,DEHRA DUN,1,IND,M,Uttar Pradesh,151465,320353,303933,465613,68.8
36.64,M. TYAGI,DEHRA DUN,2,INC,M,Uttar Pradesh,111353,320353,303933,465613,68.8
11.56,DHARMPAL,DEHRA DUN,3,IND,M,Uttar Pradesh,35134,320353,303933,465613,68.8
1.97,H. SINGH,DEHRA DUN,4,IND,M,Uttar Pradesh,5981,320353,303933,465613,68.8
