%,CANDIDATE,CONSTITUENCY,NUMBER OF SEATS,No.,PARTY,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
3.58,HIRA LAL NA,HARDOI DISTT (NORTH WEST),2,13,BJS,Uttar Pradesh,19091,532687,532687,754683,35.29
2.91,CHOKEY NA,HARDOI DISTT (NORTH WEST),2,4,IND,Uttar Pradesh,15483,532687,532687,754683,35.29
2.71,KISHAN CHAND PURI NA,HARDOI DISTT (NORTH WEST),2,2,KMPP,Uttar Pradesh,14428,532687,532687,754683,35.29
2.54,RAM RATAN GUPT NA,HARDOI DISTT (NORTH WEST),2,10,IND,Uttar Pradesh,13527,532687,532687,754683,35.29
26.33,RAMESHWAR PRASAD NEVATIA NA,SHAJAHANPUR DISTT (NORTH),2,5,INC,Uttar Pradesh,126252,479588,479588,800993,29.94
22.28,GANESHI LAL CHOWDHRY NA,SHAJAHANPUR DISTT (NORTH),2,1,INC,Uttar Pradesh,106843,479588,479588,800993,29.94
19.40,DEO NARAIN NA,SHAJAHANPUR DISTT (NORTH),2,2,IND,Uttar Pradesh,93057,479588,479588,800993,29.94
14.44,LAKHAN DAS NA,SHAJAHANPUR DISTT (NORTH),2,3,IND,Uttar Pradesh,69268,479588,479588,800993,29.94
13.17,SHIMBHOO SAHAI NA,SHAJAHANPUR DISTT (NORTH),2,4,SP,Uttar Pradesh,63138,479588,479588,800993,29.94
4.39,SHEO SAHAI NA,SHAJAHANPUR DISTT (NORTH),2,6,IND,Uttar Pradesh,21030,479588,479588,800993,29.94
25.24,PRAGI LAL NA,SITAPUR DISTT CUM KHERI,2,4,INC,Uttar Pradesh,134275,531924,531924,772283,34.44
24.08,UMA NEHRU NA,SITAPUR DISTT CUM KHERI,2,1,INC,Uttar Pradesh,128099,531924,531924,772283,34.44
11.26,KAMTA PRASAD NA,SITAPUR DISTT CUM KHERI,2,2,BJS,Uttar Pradesh,59877,531924,531924,772283,34.44
10.59,NARAIN NA,SITAPUR DISTT CUM KHERI,2,3,BJS,Uttar Pradesh,56330,531924,531924,772283,34.44
8.83,SHAKUNTALA SRIVASTAVA NA,SITAPUR DISTT CUM KHERI,2,7,SP,Uttar Pradesh,46966,531924,531924,772283,34.44
8.43,MAKHAN LAL ADIM NA,SITAPUR DISTT CUM KHERI,2,5,SCF,Uttar Pradesh,44818,531924,531924,772283,34.44
7.22,HARDWARI LAL NA,SITAPUR DISTT CUM KHERI,2,8,IND,Uttar Pradesh,38424,531924,531924,772283,34.44
4.35,SHEO RAM VAID NA,SITAPUR DISTT CUM KHERI,2,6,RRP,Uttar Pradesh,23135,531924,531924,772283,34.44
24.78,GANGA DEVI NA,LUCKNOW DISTT CUM BARA,2,3,INC,Uttar Pradesh,123427,498095,498095,730269,34.10
22.16,MOHAN LAL SAXENA NA,LUCKNOW DISTT CUM BARA,2,10,INC,Uttar Pradesh,110363,498095,498095,730269,34.10
10.08,NATHA RAM NA,LUCKNOW DISTT CUM BARA,2,4,SP,Uttar Pradesh,50206,498095,498095,730269,34.10
8.16,BHAGWATI PRASAD NA,LUCKNOW DISTT CUM BARA,2,8,SP,Uttar Pradesh,40655,498095,498095,730269,34.10
7.62,PARMISHWARI DAYAL NA,LUCKNOW DISTT CUM BARA,2,7,UPPP,Uttar Pradesh,37962,498095,498095,730269,34.10
6.52,KANAHAYA LAL NA,LUCKNOW DISTT CUM BARA,2,1,BJS,Uttar Pradesh,32495,498095,498095,730269,34.10
5.03,NARAIN DASS NA,LUCKNOW DISTT CUM BARA,2,5,KMPP,Uttar Pradesh,25076,498095,498095,730269,34.10
4.23,MUNNOO LAL KURIL NA,LUCKNOW DISTT CUM BARA,2,2,SCF,Uttar Pradesh,21063,498095,498095,730269,34.10
3.99,SAVITRI DEVI NA,LUCKNOW DISTT CUM BARA,2,11,KMPP,Uttar Pradesh,19851,498095,498095,730269,34.10
3.71,SHANTA DEVI VAIDYA NA,LUCKNOW DISTT CUM BARA,2,9,RRP,Uttar Pradesh,18504,498095,498095,730269,34.10
3.71,PRABHU DAYAL NA,LUCKNOW DISTT CUM BARA,2,6,IND,Uttar Pradesh,18493,498095,498095,730269,34.10
69.17,VIJAI LAXMI PANDIT NA,LUCKNOW DISTRICT CENTRAL,1,1,INC,Uttar Pradesh,102764,148569,148569,353447,42.03
23.63,HAR GOVIND DAYAL NA,LUCKNOW DISTRICT CENTRAL,1,4,BJS,Uttar Pradesh,35112,148569,148569,353447,42.03
4.05,GAYA PRASAD SHUKLA NA,LUCKNOW DISTRICT CENTRAL,1,3,RRP,Uttar Pradesh,6021,148569,148569,353447,42.03
3.14,NATHU RAM NA,LUCKNOW DISTRICT CENTRAL,1,2,IND,Uttar Pradesh,4672,148569,148569,353447,42.03
32.96,FEROZE GANDHI NA,PRATAPGARH DISTT (WEST) CUM,2,5,INC,Uttar Pradesh,158569,481131,481131,696634,34.53
28.99,BAIJ NATH KUREEL NA,PRATAPGARH DISTT (WEST) CUM,2,6,INC,Uttar Pradesh,139485,481131,481131,696634,34.53
9.31,NAND RAM GUPTA NA,PRATAPGARH DISTT (WEST) CUM,2,3,SP,Uttar Pradesh,44791,481131,481131,696634,34.53
8.82,RAMESH KUMAR NA,PRATAPGARH DISTT (WEST) CUM,2,7,BJS,Uttar Pradesh,42438,481131,481131,696634,34.53
8.16,JAMUNA PRASAD NA,PRATAPGARH DISTT (WEST) CUM,2,2,RRP,Uttar Pradesh,39273,481131,481131,696634,34.53
6.05,FATEH BAHADUR SINGH NA,PRATAPGARH DISTT (WEST) CUM,2,4,IND,Uttar Pradesh,29103,481131,481131,696634,34.53
5.71,GURU DAYAL DAS NA,PRATAPGARH DISTT (WEST) CUM,2,1,SP,Uttar Pradesh,27472,481131,481131,696634,34.53
63.66,MUNISHWAR DUTT UPADHYAYA NA,PRATAPGARH DISTT (EAST),1,1,INC,Uttar Pradesh,77668,122001,122001,362654,33.64
19.28,PASHUPATI PRATAP SINGH NA,PRATAPGARH DISTT (EAST),1,4,BJS,Uttar Pradesh,23518,122001,122001,362654,33.64
9.95,SHYAM SUNDER NA,PRATAPGARH DISTT (EAST),1,5,IND,Uttar Pradesh,12145,122001,122001,362654,33.64
4.85,CHANDRIKA SINGH KARUNESH NA,PRATAPGARH DISTT (EAST),1,2,SP,Uttar Pradesh,5920,122001,122001,362654,33.64
2.25,KISHEN CHAND PURI NA,PRATAPGARH DISTT (EAST),1,3,KMPP,Uttar Pradesh,2750,122001,122001,362654,33.64
54.57,B. V. KESKAR NA,SULTANPUR DISTRICT (SOUTH),1,1,INC,Uttar Pradesh,74242,136044,136044,362718,37.51
17.94,RAM SUMIRAN NA,SULTANPUR DISTRICT (SOUTH),1,3,BJS,Uttar Pradesh,24410,136044,136044,362718,37.51
13.84,SURAJ BUX SINGH NA,SULTANPUR DISTRICT (SOUTH),1,4,IND,Uttar Pradesh,18835,136044,136044,362718,37.51
13.64,ABDUL WAHID NA,SULTANPUR DISTRICT (SOUTH),1,2,KMPP,Uttar Pradesh,18557,136044,136044,362718,37.51
41.04,M. A. KAZMI NA,SULTANPUR DISTT (NORTH) CUM,1,2,INC,Uttar Pradesh,46091,112311,112311,377670,29.74
24.33,SURENDRA PARTAP SAHI NA,SULTANPUR DISTT (NORTH) CUM,1,1,RRP,Uttar Pradesh,27324,112311,112311,377670,29.74
22.83,SRIPAT MISRA NA,SULTANPUR DISTT (NORTH) CUM,1,4,SP,Uttar Pradesh,25641,112311,112311,377670,29.74
11.80,SADIQ ALI NA,SULTANPUR DISTT (NORTH) CUM,1,3,KMPP,Uttar Pradesh,13255,112311,112311,377670,29.74
24.69,PANNA LAL NA,FAIZABAD DISTT (NORTH WEST),2,1,INC,Uttar Pradesh,130002,526515,526515,718760,36.63
21.19,LALLAN JI NA,FAIZABAD DISTT (NORTH WEST),2,2,INC,Uttar Pradesh,111547,526515,526515,718760,36.63
15.50,GURU DAYAL NA,FAIZABAD DISTT (NORTH WEST),2,3,KMPP,Uttar Pradesh,81614,526515,526515,718760,36.63
12.43,J. B. KRIPALANI NA,FAIZABAD DISTT (NORTH WEST),2,4,KMPP,Uttar Pradesh,65439,526515,526515,718760,36.63
12.05,LALOO DASS NA,FAIZABAD DISTT (NORTH WEST),2,5,RRP,Uttar Pradesh,63455,526515,526515,718760,36.63
7.93,DUTTA NA,FAIZABAD DISTT (NORTH WEST),2,6,RRP,Uttar Pradesh,41748,526515,526515,718760,36.63
6.21,BADLI NA,FAIZABAD DISTT (NORTH WEST),2,7,SCF,Uttar Pradesh,32710,526515,526515,718760,36.63
31.46,BIRBAL SINGH NA,JAUNPUR DISTRICT (EAST),2,4,INC,Uttar Pradesh,177285,563586,563586,709849,39.70
28.03,GANPAT NA,JAUNPUR DISTRICT (EAST),2,1,INC,Uttar Pradesh,157974,563586,563586,709849,39.70
13.59,VISHUNAT PRASAD YADAVA NA,JAUNPUR DISTRICT (EAST),2,5,IND,Uttar Pradesh,76569,563586,563586,709849,39.70
12.50,DEO NAYAK NA,JAUNPUR DISTRICT (EAST),2,2,RRP,Uttar Pradesh,70424,563586,563586,709849,39.70
9.43,BALWANT RAM NA,JAUNPUR DISTRICT (EAST),2,3,SP,Uttar Pradesh,53119,563586,563586,709849,39.70
5.01,RAM NARESH SINGH NA,JAUNPUR DISTRICT (EAST),2,6,SP,Uttar Pradesh,28215,563586,563586,709849,39.70
38.73,JAWAHAR LAL NEHRU NA,ALLAHABAD DISTT (EAST) CUM,2,3,INC,Uttar Pradesh,233571,603022,603022,749750,40.21
30.13,MASURIYA DIN NA,ALLAHABAD DISTT (EAST) CUM,2,7,INC,Uttar Pradesh,181700,603022,603022,749750,40.21
9.89,BANSHI LAL NA,ALLAHABAD DISTT (EAST) CUM,2,4,KMPP,Uttar Pradesh,59642,603022,603022,749750,40.21
9.41,PRABHU DATT BRAHMCHARI NA,ALLAHABAD DISTT (EAST) CUM,2,6,IND,Uttar Pradesh,56718,603022,603022,749750,40.21
4.54,K. K. CHATTERJEE NA,ALLAHABAD DISTT (EAST) CUM,2,1,IND,Uttar Pradesh,27392,603022,603022,749750,40.21
4.29,THATE LAXMAN GANESH NA,ALLAHABAD DISTT (EAST) CUM,2,2,HMS,Uttar Pradesh,25870,603022,603022,749750,40.21
3.01,BADRI PRASAD NA,ALLAHABAD DISTT (EAST) CUM,2,5,RSP,Uttar Pradesh,18129,603022,603022,749750,40.21
52.95,SRI PRAKASA NA,ALLAHABAD DISTT (WEST),1,5,INC,Uttar Pradesh,68708,129771,129771,363930,35.66
24.68,R. N. BASU NA,ALLAHABAD DISTT (WEST),1,1,KMPP,Uttar Pradesh,32026,129771,129771,363930,35.66
10.89,RUP NATH NA,ALLAHABAD DISTT (WEST),1,3,IND,Uttar Pradesh,14135,129771,129771,363930,35.66
8.05,SHAMBHU NARAIN NA,ALLAHABAD DISTT (WEST),1,4,RRP,Uttar Pradesh,10445,129771,129771,363930,35.66
3.43,K. K. BHATTACHARYA NA,ALLAHABAD DISTT (WEST),1,2,IND,Uttar Pradesh,4457,129771,129771,363930,35.66
26.26,RUP NARAIN NA,MIRZAPUR DISTRICT CUM,2,8,INC,Uttar Pradesh,135831,517177,517177,720697,35.88
23.59,J. N. WILSON NA,MIRZAPUR DISTRICT CUM,2,5,INC,Uttar Pradesh,121994,517177,517177,720697,35.88
8.04,ARJUN NA,MIRZAPUR DISTRICT CUM,2,4,IND,Uttar Pradesh,41580,517177,517177,720697,35.88
7.92,KUNJAN NA,MIRZAPUR DISTRICT CUM,2,7,BJS,Uttar Pradesh,40955,517177,517177,720697,35.88
7.09,BIJAYANAND NA,MIRZAPUR DISTRICT CUM,2,2,IND,Uttar Pradesh,36690,517177,517177,720697,35.88
6.37,BRAHMDUTT DIKSHIT NA,MIRZAPUR DISTRICT CUM,2,3,SP,Uttar Pradesh,32957,517177,517177,720697,35.88
6.28,PARSOTTAM NA,MIRZAPUR DISTRICT CUM,2,6,SP,Uttar Pradesh,32491,517177,517177,720697,35.88
5.85,HARI SHANKAR NA,MIRZAPUR DISTRICT CUM,2,1,BJS,Uttar Pradesh,30280,517177,517177,720697,35.88
4.39,BISHWANATH PD. NA,MIRZAPUR DISTRICT CUM,2,9,RRP,Uttar Pradesh,22716,517177,517177,720697,35.88
4.19,SHANKAR TRIPATHI NA,MIRZAPUR DISTRICT CUM,2,10,IND,Uttar Pradesh,21683,517177,517177,720697,35.88
48.48,RAGHUNATH SINGH NA,BANARAS DISTRICT (CENTRAL),1,5,INC,Uttar Pradesh,78763,162478,162478,359514,45.19
24.28,VISHWANATH SHARMA NA,BANARAS DISTRICT (CENTRAL),1,4,SP,Uttar Pradesh,39446,162478,162478,359514,45.19
15.74,VIDYA DEVI NA,BANARAS DISTRICT (CENTRAL),1,3,RRP,Uttar Pradesh,25568,162478,162478,359514,45.19
8.07,U. A. ASRANI NA,BANARAS DISTRICT (CENTRAL),1,1,KMPP,Uttar Pradesh,13112,162478,162478,359514,45.19
3.44,MURARI MOHAN DEY NA,BANARAS DISTRICT (CENTRAL),1,2,IND,Uttar Pradesh,5589,162478,162478,359514,45.19
42.74,TRIBHUAN NARAIN SINGH NA,BANARAS DISTRICT (EAST),1,3,INC,Uttar Pradesh,65446,153123,153123,372480,41.11
18.11,RANJIT SINGH NA,BANARAS DISTRICT (EAST),1,5,IND,Uttar Pradesh,27731,153123,153123,372480,41.11
17.74,PRABHU NARAIN SINGH NA,BANARAS DISTRICT (EAST),1,4,SP,Uttar Pradesh,27165,153123,153123,372480,41.11
11.26,CH. SAHDEO SINGH NA,BANARAS DISTRICT (EAST),1,2,BJS,Uttar Pradesh,17241,153123,153123,372480,41.11
10.15,NAGESH UPADHYAYA NA,BANARAS DISTRICT (EAST),1,1,RRP,Uttar Pradesh,15540,153123,153123,372480,41.11
49.59,RAFI AHMAD KIDWAI NA,BAHRAICH DISTRICT (EAST),1,1,INC,Uttar Pradesh,47624,96028,96028,343647,27.94
23.08,RAMESHWAR NA,BAHRAICH DISTRICT (EAST),1,4,RRP,Uttar Pradesh,22159,96028,96028,343647,27.94
19.97,BINDESHARI PRASAD NA,BAHRAICH DISTRICT (EAST),1,3,BJS,Uttar Pradesh,19181,96028,96028,343647,27.94
7.36,KUNWAR MAHARAJ SINGH NA,BAHRAICH DISTRICT (EAST),1,2,RSP(UP),Uttar Pradesh,7064,96028,96028,343647,27.94
42.42,JOGENDRA SINGH NA,BAHRAICH DISTRICT (WEST),1,2,INC,Uttar Pradesh,60298,142131,142131,368993,38.52
35.59,SUNDER DASS NA,BAHRAICH DISTRICT (WEST),1,8,IND,Uttar Pradesh,50578,142131,142131,368993,38.52
4.94,SHYAM LAL NA,BAHRAICH DISTRICT (WEST),1,3,RRP,Uttar Pradesh,7022,142131,142131,368993,38.52
4.63,SATYA NARAIN SINGH NA,BAHRAICH DISTRICT (WEST),1,6,BJS,Uttar Pradesh,6576,142131,142131,368993,38.52
4.10,SAVITRI NA,BAHRAICH DISTRICT (WEST),1,7,KMPP,Uttar Pradesh,5822,142131,142131,368993,38.52
3.33,DEO DUTTA SHARMA NA,BAHRAICH DISTRICT (WEST),1,4,SP,Uttar Pradesh,4735,142131,142131,368993,38.52
2.95,RADHA KRISHNA SHUKLA NA,BAHRAICH DISTRICT (WEST),1,5,UPPP,Uttar Pradesh,4188,142131,142131,368993,38.52
2.05,CHINTA RAM NA,BAHRAICH DISTRICT (WEST),1,1,IND,Uttar Pradesh,2912,142131,142131,368993,38.52
50.05,CHOWDHARI HYDER HUSAIN NA,GONDA DISTRICT (NORTH),1,2,INC,Uttar Pradesh,82217,164274,164274,364459,45.07
37.36,DIKSHIT DEOMANI ACHARYA NA,GONDA DISTRICT (NORTH),1,3,BJS,Uttar Pradesh,61376,164274,164274,364459,45.07
6.15,PANNA LAL NA,GONDA DISTRICT (NORTH),1,4,HMS,Uttar Pradesh,10101,164274,164274,364459,45.07
3.49,IMDAD HUSAIN NA,GONDA DISTRICT (NORTH),1,1,KMPP,Uttar Pradesh,5725,164274,164274,364459,45.07
2.96,SHUKUL RAM DUTT NA,GONDA DISTRICT (NORTH),1,5,IND,Uttar Pradesh,4855,164274,164274,364459,45.07
50.54,NAYAR SHAKUNTALA NA,GONDA DISTRICT (WEST),1,3,HMS,Uttar Pradesh,66330,131240,131240,380009,34.54
36.66,TANDON LAL BEHAR NA,GONDA DISTRICT (WEST),1,2,INC,Uttar Pradesh,48111,131240,131240,380009,34.54
5.94,KRISHNA KUMAR NA,GONDA DISTRICT (WEST),1,1,SP,Uttar Pradesh,7802,131240,131240,380009,34.54
4.02,RAM BEHARI NA,GONDA DISTRICT (WEST),1,4,BJS,Uttar Pradesh,5272,131240,131240,380009,34.54
2.84,HAJELA MAHADEO PD. NA,GONDA DISTRICT (WEST),1,5,KMPP,Uttar Pradesh,3725,131240,131240,380009,34.54
58.41,KESHO DEO MALVIYA NA,GONDA DISTRICT (EAST) CUM,1,2,INC,Uttar Pradesh,68516,117305,117305,337344,34.77
24.94,BISHWA NATH PRASAD AGARWAL NA,GONDA DISTRICT (EAST) CUM,1,3,HMS,Uttar Pradesh,29251,117305,117305,337344,34.77
6.63,KATRESHWAR PRASAD NA,GONDA DISTRICT (EAST) CUM,1,1,SP,Uttar Pradesh,7774,117305,117305,337344,34.77
6.42,RAM CHARITTAR NA,GONDA DISTRICT (EAST) CUM,1,4,IND,Uttar Pradesh,7526,117305,117305,337344,34.77
3.61,HARBAN SINGH NA,GONDA DISTRICT (EAST) CUM,1,5,RSP,Uttar Pradesh,4238,117305,117305,337344,34.77
74.28,UDAI SHANKER DUBEY NA,BASTI DISTRICT (NORTH),1,2,INC,Uttar Pradesh,128312,172752,172752,374224,46.16
13.20,AMBIKA PRATAP NARAIN NA,BASTI DISTRICT (NORTH),1,1,UPPP,Uttar Pradesh,22802,172752,172752,374224,46.16
8.13,H. A. JALIL NA,BASTI DISTRICT (NORTH),1,3,SP,Uttar Pradesh,14050,172752,172752,374224,46.16
4.39,HORI LAL NA,BASTI DISTRICT (NORTH),1,4,IND,Uttar Pradesh,7588,172752,172752,374224,46.16
38.88,RAM SHANKER LAL NA,BASTI DISTT CENTRAL (EAST),2,3,INC,Uttar Pradesh,193733,498251,498251,730319,34.11
34.04,SOHAN LAL DHUSIYA NA,BASTI DISTT CENTRAL (EAST),2,4,INC,Uttar Pradesh,169610,498251,498251,730319,34.11
12.44,MAHANTH DIGVIJAI NATH NA,BASTI DISTT CENTRAL (EAST),2,1,HMS,Uttar Pradesh,61989,498251,498251,730319,34.11
7.38,HAR NATH NA,BASTI DISTT CENTRAL (EAST),2,5,IND,Uttar Pradesh,36793,498251,498251,730319,34.11
7.25,MAHABIR PD. NA,BASTI DISTT CENTRAL (EAST),2,2,KMPP,Uttar Pradesh,36126,498251,498251,730319,34.11
55.94,HARI SHANKER PRASAD NA,GORAKHPUR DISTRICT (NORTH),1,3,INC,Uttar Pradesh,67341,120382,120382,369306,32.60
27.02,SHIBBAN LAL SAKSENA NA,GORAKHPUR DISTRICT (NORTH),1,1,KMPP,Uttar Pradesh,32531,120382,120382,369306,32.60
10.53,KRISHNA MURARI MISRA NA,GORAKHPUR DISTRICT (NORTH),1,2,BJS,Uttar Pradesh,12671,120382,120382,369306,32.60
6.51,IQBAL HUSAIN NA,GORAKHPUR DISTRICT (NORTH),1,4,SP,Uttar Pradesh,7839,120382,120382,369306,32.60
75.29,DASRATH PD. DIVEDI NA,GORAKHPUR DISTRICT,1,3,INC,Uttar Pradesh,108898,144643,144643,388724,37.21
10.03,KEDAR NATH LAHRI NA,GORAKHPUR DISTRICT,1,1,IND,Uttar Pradesh,14507,144643,144643,388724,37.21
9.61,SATYA CHARAN NA,GORAKHPUR DISTRICT,1,4,IND,Uttar Pradesh,13898,144643,144643,388724,37.21
5.07,SUCHETA KRIPALANI NA,GORAKHPUR DISTRICT,1,2,KMPP,Uttar Pradesh,7340,144643,144643,388724,37.21
54.87,SINHASAN SINGH NA,GORAKHPUR DISTRICT (SOUTH),1,4,INC,Uttar Pradesh,57450,104695,104695,342796,30.54
24.53,MAHANT DIGVIJAI NATH NA,GORAKHPUR DISTRICT (SOUTH),1,1,HMS,Uttar Pradesh,25678,104695,104695,342796,30.54
11.44,NARENDRA NARAIN NA,GORAKHPUR DISTRICT (SOUTH),1,3,SP,Uttar Pradesh,11981,104695,104695,342796,30.54
9.16,RAGHUPAT SAHAI NA,GORAKHPUR DISTRICT (SOUTH),1,2,KMPP,Uttar Pradesh,9586,104695,104695,342796,30.54
44.75,SARAYU NA,DEORIA DISTRICT (SOUTH),1,3,INC,Uttar Pradesh,53530,119616,119616,356039,33.60
31.07,BISHWA NATH NA,DEORIA DISTRICT (SOUTH),1,1,SP,Uttar Pradesh,37160,119616,119616,356039,33.60
18.42,RAM NAJAR SINGH NA,DEORIA DISTRICT (SOUTH),1,2,RRP,Uttar Pradesh,22031,119616,119616,356039,33.60
5.76,HARI SWAROOP JAUHARI NA,DEORIA DISTRICT (SOUTH),1,4,KMPP,Uttar Pradesh,6895,119616,119616,356039,33.60
55.16,BISHWA NATH NA,DEORIA DISTRICT (WEST),1,3,INC,Uttar Pradesh,63325,114804,114804,369077,31.11
23.25,ADYA PRASAD NA,DEORIA DISTRICT (WEST),1,1,SP,Uttar Pradesh,26690,114804,114804,369077,31.11
11.78,KASHI NATH NA,DEORIA DISTRICT (WEST),1,2,BJS,Uttar Pradesh,13523,114804,114804,369077,31.11
5.14,BHANU DATTA SHUKLA NA,DEORIA DISTRICT (WEST),1,4,KMPP,Uttar Pradesh,5901,114804,114804,369077,31.11
4.67,SUSHIL CHAND NA,DEORIA DISTRICT (WEST),1,5,HMS,Uttar Pradesh,5365,114804,114804,369077,31.11
48.64,RAM JI NA,DEORIA DISTRICT (EAST),1,3,SP,Uttar Pradesh,62133,127752,127752,360505,35.44
28.16,RAM DHARI NA,DEORIA DISTRICT (EAST),1,4,INC,Uttar Pradesh,35972,127752,127752,360505,35.44
10.20,KAMLA SAHAI NA,DEORIA DISTRICT (EAST),1,1,KMPP,Uttar Pradesh,13031,127752,127752,360505,35.44
7.13,JAGAR NATH NA,DEORIA DISTRICT (EAST),1,2,HMS,Uttar Pradesh,9107,127752,127752,360505,35.44
5.88,RAM SUNDER NA,DEORIA DISTRICT (EAST),1,5,BJS,Uttar Pradesh,7509,127752,127752,360505,35.44
20.24,VISHWA NATH NA,AZAMGARH DISTRICT (WEST),2,7,INC,Uttar Pradesh,112449,555502,555502,760755,36.51
16.85,SITA RAM NA,AZAMGARH DISTRICT (WEST),2,8,INC,Uttar Pradesh,93617,555502,555502,760755,36.51
14.68,MUKUT BEHARI LAL NA,AZAMGARH DISTRICT (WEST),2,5,SP,Uttar Pradesh,81534,555502,555502,760755,36.51
12.35,RAM DHAN NA,AZAMGARH DISTRICT (WEST),2,6,SP,Uttar Pradesh,68588,555502,555502,760755,36.51
11.72,BACHCHE LAL NA,AZAMGARH DISTRICT (WEST),2,3,KMPP,Uttar Pradesh,65098,555502,555502,760755,36.51
9.86,BRIJ BEHARI NA,AZAMGARH DISTRICT (WEST),2,4,BJS,Uttar Pradesh,54787,555502,555502,760755,36.51
7.34,ARJUN NA,AZAMGARH DISTRICT (WEST),2,1,KMPP,Uttar Pradesh,40794,555502,555502,760755,36.51
6.95,CHAITU NA,AZAMGARH DISTRICT (WEST),2,2,BJS,Uttar Pradesh,38635,555502,555502,760755,36.51
31.03,ALGU RAI SHASTRI NA,AZAMGARH DISTRICT (EAST),1,1,INC,Uttar Pradesh,47559,153266,153266,383060,40.01
26.29,ZAINUL ABDIN AHMAD NA,AZAMGARH DISTRICT (EAST),1,2,CPI,Uttar Pradesh,40296,153266,153266,383060,40.01
21.79,FARIDUL HAQ ANSARI NA,AZAMGARH DISTRICT (EAST),1,3,SP,Uttar Pradesh,33402,153266,153266,383060,40.01
17.80,BAIJ NATH NA,AZAMGARH DISTRICT (EAST),1,4,IND,Uttar Pradesh,27277,153266,153266,383060,40.01
3.09,RAM NATH NA,AZAMGARH DISTRICT (EAST),1,5,HMS,Uttar Pradesh,4732,153266,153266,383060,40.01
31.11,HAR PRASAD NA,GHAZIPUR DISTRICT (WEST),1,5,INC,Uttar Pradesh,52809,169758,169758,392667,43.23
23.23,VISHWANATH NA,GHAZIPUR DISTRICT (WEST),1,4,SP,Uttar Pradesh,39433,169758,169758,392667,43.23
19.65,MURLI NA,GHAZIPUR DISTRICT (WEST),1,3,IND,Uttar Pradesh,33356,169758,169758,392667,43.23
13.37,BALRUP NA,GHAZIPUR DISTRICT (WEST),1,2,RSP,Uttar Pradesh,22702,169758,169758,392667,43.23
12.64,PARAS RAM RAI NA,GHAZIPUR DISTRICT (WEST),1,1,IND,Uttar Pradesh,21458,169758,169758,392667,43.23
37.74,RAM NAGINA NA,GHAZIPUR DISTT (EAST) CUM,1,3,SP,Uttar Pradesh,44195,117115,117115,360946,32.45
37.39,KRISHNA NAND NA,GHAZIPUR DISTT (EAST) CUM,1,1,INC,Uttar Pradesh,43793,117115,117115,360946,32.45
11.61,LAKSHMI SHANKER NA,GHAZIPUR DISTT (EAST) CUM,1,4,RSP(UP),Uttar Pradesh,13601,117115,117115,360946,32.45
7.77,PARAM HANS NA,GHAZIPUR DISTT (EAST) CUM,1,2,IND,Uttar Pradesh,9103,117115,117115,360946,32.45
5.48,SHIVA KUMAR RAI NA,GHAZIPUR DISTT (EAST) CUM,1,5,RRP,Uttar Pradesh,6423,117115,117115,360946,32.45
37.47,MURLI MANOHAR NA,BALLIA DISTRICT (EAST),1,3,IND,Uttar Pradesh,47393,126480,126480,368287,34.34
32.39,GOVIND MALAVIYA NA,BALLIA DISTRICT (EAST),1,1,INC,Uttar Pradesh,40962,126480,126480,368287,34.34
20.25,BALDOE UPADHYA NA,BALLIA DISTRICT (EAST),1,2,BJS,Uttar Pradesh,25614,126480,126480,368287,34.34
9.89,RAM VYAS SHASTRI NA,BALLIA DISTRICT (EAST),1,4,RRP,Uttar Pradesh,12511,126480,126480,368287,34.34
20.60,UPENDRA NATH BARMAN NA,NORTH BENGAL,3,2,INC,West Bengal,177618,862056,862056,931845,30.84
18.98,BIRENDRA NATH KATHAM NA,NORTH BENGAL,3,3,INC,West Bengal,163604,862056,862056,931845,30.84
18.40,AMIYA KANTA BASU NA,NORTH BENGAL,3,1,INC,West Bengal,158620,862056,862056,931845,30.84
10.09,HIMANSHU KUMAR NEOGI NA,NORTH BENGAL,3,7,IND,West Bengal,86973,862056,862056,931845,30.84
8.96,UPENDRA NARAYAN DAS NA,NORTH BENGAL,3,5,FBL(RG),West Bengal,77203,862056,862056,931845,30.84
8.30,L. R. JOSSE NA,NORTH BENGAL,3,4,IND,West Bengal,71510,862056,862056,931845,30.84
7.79,GANGA RAM URAON NA,NORTH BENGAL,3,8,KMPP,West Bengal,67181,862056,862056,931845,30.84
6.88,NAGENDRA NATH MAHALANOBISH NA,NORTH BENGAL,3,6,IND,West Bengal,59347,862056,862056,931845,30.84
59.45,SUSIL RANJAN CHATTOPADHYAY NA,WEST DINAJPUR,1,1,INC,West Bengal,88815,149398,149398,365483,40.88
40.55,NARENDRA MOHAN SEN NA,WEST DINAJPUR,1,2,CPI,West Bengal,60583,149398,149398,365483,40.88
56.09,SURENDRA MOHAN GHOSE NA,MALDA,1,2,INC,West Bengal,81666,145601,145601,354919,41.02
27.29,AMARENDRA KRISHNA BHADURI NA,MALDA,1,1,IND,West Bengal,39733,145601,145601,354919,41.02
16.62,ATUL CHANDRA KUMAR NA,MALDA,1,3,IND,West Bengal,24202,145601,145601,354919,41.02
23.19,ANIL KUMAR CHANDA NA,BIRBHUM,2,2,INC,West Bengal,116734,503410,503410,761831,33.04
