%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
0.28,BASWANT REDDY BAGALI,MEDAK,10,IND,M,ANDHRA PRADESH,1240,458263,443934,724930,63.21
65.86,M. RAMGOPAL REDDY,NIZAMABAD,1,INC(I),M,ANDHRA PRADESH,248283,391016,376970,668858,58.46
12.72,K. M. KHAN,NIZAMABAD,2,JNP,M,ANDHRA PRADESH,47968,391016,376970,668858,58.46
12.38,G. MADHUSUDHAN REDDY,NIZAMABAD,3,JNP(S),M,ANDHRA PRADESH,46658,391016,376970,668858,58.46
6.77,RADHA NAIDU,NIZAMABAD,4,IND,F,ANDHRA PRADESH,25531,391016,376970,668858,58.46
2.26,N. JANARDHAN RAJU,NIZAMABAD,5,IND,M,ANDHRA PRADESH,8530,391016,376970,668858,58.46
70.59,G. NARASIMHA REDDY,ADILABAD,1,INC(I),M,ANDHRA PRADESH,234300,348058,331923,624640,55.72
15.77,P. RAJESHWAR RAO,ADILABAD,2,JNP,M,ANDHRA PRADESH,52345,348058,331923,624640,55.72
6.85,A. PADMANABHA REDDY,ADILABAD,3,JNP(S),M,ANDHRA PRADESH,22723,348058,331923,624640,55.72
3.17,TAKAR MUKTHESWAR SINGH,ADILABAD,4,IND,M,ANDHRA PRADESH,10518,348058,331923,624640,55.72
1.85,JANGAPALLI LINGAIAH,ADILABAD,5,IND,M,ANDHRA PRADESH,6126,348058,331923,624640,55.72
1.78,AMANATH ALI,ADILABAD,6,IND,M,ANDHRA PRADESH,5911,348058,331923,624640,55.72
56.99,K. RAJAMALLU,PEDDAPALLI (SC),1,INC(I),M,ANDHRA PRADESH,198106,361428,347597,739865,48.85
25.39,P. RAJALINGAIAH,PEDDAPALLI (SC),2,CPI,M,ANDHRA PRADESH,88266,361428,347597,739865,48.85
12.16,V. TULSIRAM,PEDDAPALLI (SC),3,JNP,M,ANDHRA PRADESH,42251,361428,347597,739865,48.85
3.01,GUDA DEVAIAH,PEDDAPALLI (SC),4,IND,M,ANDHRA PRADESH,10478,361428,347597,739865,48.85
2.44,ANDE BHANU MURTHI,PEDDAPALLI (SC),5,IND,M,ANDHRA PRADESH,8496,361428,347597,739865,48.85
56.12,M.SATYANARAYANA RAO,KARIMNAGAR,1,INC(I),M,ANDHRA PRADESH,201777,371428,359533,742524,50.02
12.64,CHENNAMANENI VIDYA SAGAR RAO,KARIMNAGAR,2,JNP,M,ANDHRA PRADESH,45449,371428,359533,742524,50.02
11.05,GURRAM MAHDAVA REDDY,KARIMNAGAR,3,JNP(S),M,ANDHRA PRADESH,39733,371428,359533,742524,50.02
7.48,KARNATI YADAGIRI,KARIMNAGAR,4,IND,M,ANDHRA PRADESH,26903,371428,359533,742524,50.02
4.98,BADARUDDEEN MOHAMMED,KARIMNAGAR,5,IND,M,ANDHRA PRADESH,17901,371428,359533,742524,50.02
4.91,GOLIPELLI VENKATAIAH,KARIMNAGAR,6,IND,M,ANDHRA PRADESH,17651,371428,359533,742524,50.02
2.81,GURRAM RAJESHWAR REDDY,KARIMNAGAR,7,IND,M,ANDHRA PRADESH,10119,371428,359533,742524,50.02
65.9,P. V. NARSIMHA RAO,HANAMKONDA,1,INC(I),M,ANDHRA PRADESH,257961,404764,391433,692790,58.43
24.27,JANARDHAN REDDY P,HANAMKONDA,2,INC(U),M,ANDHRA PRADESH,95012,404764,391433,692790,58.43
4.4,THOMS REDDY SINGA REDDY,HANAMKONDA,3,IND,M,ANDHRA PRADESH,17220,404764,391433,692790,58.43
2.95,THOKALA LAKSHMA REDDY,HANAMKONDA,4,IND,M,ANDHRA PRADESH,11564,404764,391433,692790,58.43
2.47,C.R.REDDY,HANAMKONDA,5,IND,M,ANDHRA PRADESH,9676,404764,391433,692790,58.43
59.56,MD. KAMALODDIN AHMED,WARANGAL,1,INC(I),M,ANDHRA PRADESH,265042,460588,444994,659014,69.89
32.14,T. PURSHOTHAM RAO,WARANGAL,2,INC(U),M,ANDHRA PRADESH,143000,460588,444994,659014,69.89
4.81,GOPAGANI SANKAR RAO,WARANGAL,3,IND,M,ANDHRA PRADESH,21402,460588,444994,659014,69.89
3.49,SWAMY T. S. DEVE ANAND,WARANGAL,4,IND,M,ANDHRA PRADESH,15550,460588,444994,659014,69.89
42.13,KONDALA RAO JALAGAM,KHAMMAM,1,INC(I),M,ANDHRA PRADESH,201559,491008,478450,701335,70.01
22.17,UPENDRAIAH SAMINENI,KHAMMAM,2,INC(U),M,ANDHRA PRADESH,106076,491008,478450,701335,70.01
21.31,YALAMANCHILI RADHA KRISHNA MURTHI,KHAMMAM,3,CPM,M,ANDHRA PRADESH,101959,491008,478450,701335,70.01
6.77,MADDI CHINA VENKAT REDDY,KHAMMAM,4,IND,M,ANDHRA PRADESH,32378,491008,478450,701335,70.01
2.68,B. LAKSHMI NAIK,KHAMMAM,5,IND,M,ANDHRA PRADESH,12840,491008,478450,701335,70.01
2.55,K. RAM MOHAN RAO,KHAMMAM,6,IND,M,ANDHRA PRADESH,12181,491008,478450,701335,70.01
1.05,KAMA JOHN,KHAMMAM,7,IND,M,ANDHRA PRADESH,5007,491008,478450,701335,70.01
0.8,ANUAPURNA VISALAKSI ALURI,KHAMMAM,8,IND,F,ANDHRA PRADESH,3807,491008,478450,701335,70.01
0.55,LINGALA JAMALAIH,KHAMMAM,9,IND,M,ANDHRA PRADESH,2643,491008,478450,701335,70.01
47.99,T. DAMODAR REDDY,NALGONDA,1,INC(I),M,ANDHRA PRADESH,220952,474746,460458,739503,64.2
36.33,B. DHARMA BHIKSHAM,NALGONDA,2,CPI,M,ANDHRA PRADESH,167283,474746,460458,739503,64.2
9.19,INDRASENA REDDY NALLU,NALGONDA,3,JNP,M,ANDHRA PRADESH,42335,474746,460458,739503,64.2
3.91,MIRZA AHMED BAIG,NALGONDA,4,IND,M,ANDHRA PRADESH,17986,474746,460458,739503,64.2
2.23,ORUGANTI RAMULU,NALGONDA,5,IND,M,ANDHRA PRADESH,10290,474746,460458,739503,64.2
0.35,RAMACHANDARU RAO PALEM,NALGONDA,6,IND,M,ANDHRA PRADESH,1612,474746,460458,739503,64.2
44.43,G. S. REDDY,MIRYALGUDA,1,INC(I),M,ANDHRA PRADESH,221980,512058,499564,772232,66.31
34.82,B. NARASIMHA REDDY,MIRYALGUDA,2,CPM,M,ANDHRA PRADESH,173973,512058,499564,772232,66.31
7.43,MALLAREDDY YARALA,MIRYALGUDA,3,IND,M,ANDHRA PRADESH,37131,512058,499564,772232,66.31
6.2,GOPALU DOSAPATI,MIRYALGUDA,4,JNP,M,ANDHRA PRADESH,30950,512058,499564,772232,66.31
5.36,GHANTA GOPAL REDDY,MIRYALGUDA,5,IND,M,ANDHRA PRADESH,26789,512058,499564,772232,66.31
1.75,MEERA MOHINUDDIN,MIRYALGUDA,6,IND,M,ANDHRA PRADESH,8741,512058,499564,772232,66.31
42.47,PREM KHANDU THUNGON,ARUNACHAL WEST,1,INC(I),M,ARUNACHAL PRADESH,41736,104598,98266,151643,68.98
38.04,KURU HASANG,ARUNACHAL WEST,2,PPA,M,ARUNACHAL PRADESH,37381,104598,98266,151643,68.98
11.04,RINCHING KANDU KHIRME,ARUNACHAL WEST,3,INC(U),M,ARUNACHAL PRADESH,10846,104598,98266,151643,68.98
5.95,MUDANG LALING,ARUNACHAL WEST,4,IND,M,ARUNACHAL PRADESH,5844,104598,98266,151643,68.98
2.5,TEM TAI,ARUNACHAL WEST,5,IND,M,ARUNACHAL PRADESH,2459,104598,98266,151643,68.98
46.29,SOBENG TAYENG,ARUNACHAL EAST,1,INC(I),M,ARUNACHAL PRADESH,34864,78311,75313,115007,68.09
43.06,BAKIN PERTIN,ARUNACHAL EAST,2,PPA,M,ARUNACHAL PRADESH,32429,78311,75313,115007,68.09
10.65,K.T. LONGCHANG,ARUNACHAL EAST,3,INC(U),M,ARUNACHAL PRADESH,8020,78311,75313,115007,68.09
49.6,NIHAR RANJAN LASKAR,KARIMGANJ (SC),1,INC(I),M,ASSAM,130933,269552,263997,644438,41.83
22.03,KAMDEB DAS,KARIMGANJ (SC),2,CPM,M,ASSAM,58146,269552,263997,644438,41.83
17.86,SABITA DAS,KARIMGANJ (SC),3,JNP,F,ASSAM,47137,269552,263997,644438,41.83
10.52,RAMDEB MALAH,KARIMGANJ (SC),4,INC(U),M,ASSAM,27781,269552,263997,644438,41.83
52.01,SANTOSH MOHAN DEV (RANA DEV),SILCHAR,1,INC(I),M,ASSAM,192426,376008,369963,565048,66.54
46.98,RASHIDA HAQUE CHAUDHURY,SILCHAR,2,INC(U),F,ASSAM,173820,376008,369963,565048,66.54
1.0,JATINDRA RANJAN DEY,SILCHAR,3,JNP,M,ASSAM,3717,376008,369963,565048,66.54
62.77,BHOLA RAUT,BAGAHA (SC),1,INC(I),M,BIHAR,176888,286833,281814,677987,42.31
18.98,NARSING BAITHA,BAGAHA (SC),2,INC(U),M,BIHAR,53490,286833,281814,677987,42.31
18.25,JAGANNATH PRASAD SWATANTRA,BAGAHA (SC),3,JNP,M,BIHAR,51436,286833,281814,677987,42.31
54.48,KEDAR PANDEY,BETTIAH,1,INC(I),M,BIHAR,172019,320806,315743,707334,45.35
21.31,FAZLUR RAHMAN,BETTIAH,2,JNP(S),M,BIHAR,67294,320806,315743,707334,45.35
19.71,NASIM AHMED,BETTIAH,3,JNP,M,BIHAR,62242,320806,315743,707334,45.35
1.34,DEO NARAIN PRASAD,BETTIAH,4,IND,M,BIHAR,4222,320806,315743,707334,45.35
1.29,MAYA DEVI,BETTIAH,5,IND,F,BIHAR,4078,320806,315743,707334,45.35
1.23,VISWA NATH SAHNI,BETTIAH,6,IND,M,BIHAR,3884,320806,315743,707334,45.35
0.63,CHEDI KHAN,BETTIAH,7,IND,M,BIHAR,2004,320806,315743,707334,45.35
38.75,KAMLA MISHRA MADHUKAR,MOTIHARI,1,CPI,M,BIHAR,130228,341342,336055,726964,46.95
37.11,PRABHAWATI GUPTA,MOTIHARI,2,INC(I),F,BIHAR,124722,341342,336055,726964,46.95
20.39,THAKUR RAMAPATI SINGH,MOTIHARI,3,JNP,M,BIHAR,68525,341342,336055,726964,46.95
1.55,JAGDISH CHANDRA PURBE,MOTIHARI,4,IND,M,BIHAR,5224,341342,336055,726964,46.95
1.15,DEO NARAIN SAH,MOTIHARI,5,IND,M,BIHAR,3859,341342,336055,726964,46.95
0.67,SHYAM NANDAN SAHNI,MOTIHARI,6,IND,M,BIHAR,2236,341342,336055,726964,46.95
0.38,RAJ NARAIN VERMA,MOTIHARI,7,IND,M,BIHAR,1261,341342,336055,726964,46.95
47.65,NAGINA RAI,GOPALGANJ,1,INC(I),M,BIHAR,159823,341415,335421,734157,46.5
28.62,DWARKA NATH TIWARI,GOPALGANJ,2,JNP,M,BIHAR,96003,341415,335421,734157,46.5
19.75,ABDUL GHAFOOR,GOPALGANJ,3,INC(U),M,BIHAR,66233,341415,335421,734157,46.5
2.14,RAMAGYA SINGH,GOPALGANJ,4,IND,M,BIHAR,7191,341415,335421,734157,46.5
0.85,CHANDRA SHEKHER MISHRA,GOPALGANJ,5,IND,M,BIHAR,2841,341415,335421,734157,46.5
0.63,N. C. MANJHI,GOPALGANJ,6,IND,M,BIHAR,2128,341415,335421,734157,46.5
0.36,SACHIDA NAND PANDEY,GOPALGANJ,7,IND,M,BIHAR,1202,341415,335421,734157,46.5
39.34,M. YUSUF,SIWAN,1,INC(I),M,BIHAR,131297,337998,333772,719852,46.95
34.66,MRITYUNJAY PRASAD VERMA,SIWAN,2,JNP,M,BIHAR,115698,337998,333772,719852,46.95
23.42,DAROGA PRASAD ROY,SIWAN,3,INC(U),M,BIHAR,78154,337998,333772,719852,46.95
0.88,HASIM KHAN,SIWAN,4,IND,M,BIHAR,2929,337998,333772,719852,46.95
0.51,RAJENDRA ANAND SHARMA,SIWAN,5,IND,M,BIHAR,1694,337998,333772,719852,46.95
0.46,SARYUG PRASAD,SIWAN,6,IND,M,BIHAR,1540,337998,333772,719852,46.95
0.43,MUNESH WAR PRASAD,SIWAN,7,IND,M,BIHAR,1435,337998,333772,719852,46.95
0.31,BRIJ BIHARI PATI TIWARI,SIWAN,8,IND,M,BIHAR,1025,337998,333772,719852,46.95
44.45,KRISHNA PRATAP SINGH,MAHARAJGANJ,1,INC(I),M,BIHAR,144744,329817,325600,764467,43.14
34.95,RAMDEO SINGH,MAHARAJGANJ,2,JNP,M,BIHAR,113812,329817,325600,764467,43.14
14.84,VINOD KUMAR SINGH,MAHARAJGANJ,3,JNP(S),M,BIHAR,48328,329817,325600,764467,43.14
2.66,RAMAYAN SINGH,MAHARAJGANJ,4,IND,M,BIHAR,8645,329817,325600,764467,43.14
0.8,BAIKUNTH NARAIN,MAHARAJGANJ,5,IND,M,BIHAR,2590,329817,325600,764467,43.14
0.75,RAMJI PRASAD,MAHARAJGANJ,6,SSD,M,BIHAR,2450,329817,325600,764467,43.14
0.56,RAMAGYA KUMAR SINGH,MAHARAJGANJ,7,IND,M,BIHAR,1838,329817,325600,764467,43.14
0.54,SUKSHMA TIWARI,MAHARAJGANJ,8,IND,M,BIHAR,1774,329817,325600,764467,43.14
0.44,MSHRI RAM,MAHARAJGANJ,9,IND,M,BIHAR,1419,329817,325600,764467,43.14
41.18,SATYADEO SINGH,CHAPRA,1,JNP,M,BIHAR,160054,394398,388636,763005,51.69
38.92,LALLU PRASAD,CHAPRA,2,JNP(S),M,BIHAR,151273,394398,388636,763005,51.69
15.06,BUDHAN PRASAD YADAV,CHAPRA,3,INC(I),M,BIHAR,58510,394398,388636,763005,51.69
0.65,ANIRUDH SINGH,CHAPRA,4,IND,M,BIHAR,2533,394398,388636,763005,51.69
0.62,KEDARNATH SINGH,CHAPRA,5,IND,M,BIHAR,2406,394398,388636,763005,51.69
0.51,RAMSHEKHAR PRASAD SINGH,CHAPRA,6,INC(U),M,BIHAR,1991,394398,388636,763005,51.69
0.39,RAM SOCHAN SINGH ALIAS RAM LOCHAN SINGH,CHAPRA,7,IND,M,BIHAR,1534,394398,388636,763005,51.69
0.35,NAND KISHORE SINGH,CHAPRA,8,IND,M,BIHAR,1353,394398,388636,763005,51.69
0.31,HARI RAM SINGH,CHAPRA,9,IND,M,BIHAR,1209,394398,388636,763005,51.69
0.28,RAMESH KUMAR SINGH,CHAPRA,10,IND,M,BIHAR,1098,394398,388636,763005,51.69
0.26,S. SAMSHUL HAQUE,CHAPRA,11,IND,M,BIHAR,1017,394398,388636,763005,51.69
0.26,CHANDRA SHEKHAR PRASAD YADAV,CHAPRA,12,IND,M,BIHAR,1010,394398,388636,763005,51.69
0.23,RAMESHWAR PD. SINGH BISHWAVANDHU,CHAPRA,13,IND,M,BIHAR,889,394398,388636,763005,51.69
0.21,TRIBHUAN RAI,CHAPRA,14,IND,M,BIHAR,823,394398,388636,763005,51.69
0.18,OMESHWAR SINGH,CHAPRA,15,IND,M,BIHAR,691,394398,388636,763005,51.69
0.17,AMRIT CHOUDHARY,CHAPRA,16,IND,M,BIHAR,666,394398,388636,763005,51.69
0.16,SATRUGHAN PRASAD SINGH,CHAPRA,17,IND,M,BIHAR,611,394398,388636,763005,51.69
0.14,SHEODHYAN THAKUR,CHAPRA,18,IND,M,BIHAR,553,394398,388636,763005,51.69
0.11,RADHA KRISHAN BHAGWAN SINGH,CHAPRA,19,IND,M,BIHAR,415,394398,388636,763005,51.69
57.77,RAM VILAS PASWAN,HAJIPUR (SC),1,JNP(S),M,BIHAR,266428,465147,461213,761330,61.1
26.15,MEDNI PASWAN,HAJIPUR (SC),2,JNP,M,BIHAR,120589,465147,461213,761330,61.1
15.24,SHYAMA KUMARI,HAJIPUR (SC),3,INC(I),F,BIHAR,70295,465147,461213,761330,61.1
0.47,KAMTA PRASAD,HAJIPUR (SC),4,IND,M,BIHAR,2162,465147,461213,761330,61.1
0.38,RAJENDRA BHAGAT,HAJIPUR (SC),5,IND,M,BIHAR,1739,465147,461213,761330,61.1
33.38,KISHROI SINHA,VAISHALI,1,JNP,F,BIHAR,121655,370480,364471,746901,49.6
32.46,LALITESHWAR PRASAD SAHI,VAISHALI,2,INC(I),M,BIHAR,118324,370480,364471,746901,49.6
12.82,NAWAL KISHORE SINGH,VAISHALI,3,INC(U),M,BIHAR,46722,370480,364471,746901,49.6
12.22,SIYAWAR SHARAN SHRIVASTAVA,VAISHALI,4,CPM,M,BIHAR,44554,370480,364471,746901,49.6
5.4,NALINI RANJAN SINGH,VAISHALI,5,IND,M,BIHAR,19683,370480,364471,746901,49.6
1.18,RAMDEO SAHNI,VAISHALI,6,IND,M,BIHAR,4291,370480,364471,746901,49.6
0.84,VISWANATH GOSWAMI,VAISHALI,7,IND,M,BIHAR,3044,370480,364471,746901,49.6
0.63,ISRAR MIAN URF ISRAR AHMAD,VAISHALI,8,IND,M,BIHAR,2298,370480,364471,746901,49.6
0.55,JAINARAIN MAHTO,VAISHALI,9,IND,M,BIHAR,1999,370480,364471,746901,49.6
0.27,NAND KISHORE PRASAD SINGH SURB PRATHAM,VAISHALI,10,IND,M,BIHAR,998,370480,364471,746901,49.6
0.25,ASRAFI PRASAD CHAURASIA,VAISHALI,11,IND,M,BIHAR,903,370480,364471,746901,49.6
43.16,GEORGE FARNANDES,MUZAFFARPUR,1,JNP(S),M,BIHAR,195510,458384,452946,761283,60.21
38.06,DIGVIJAY NARAIN SINGH,MUZAFFARPUR,2,JNP,M,BIHAR,172401,458384,452946,761283,60.21
14.74,RAJNI RANJAN PRASAD SAH,MUZAFFARPUR,3,INC(I),M,BIHAR,66744,458384,452946,761283,60.21
1.41,DAROGA PRASAD,MUZAFFARPUR,4,IND,M,BIHAR,6375,458384,452946,761283,60.21
0.59,BHOLA CHAUDHARY,MUZAFFARPUR,5,IND,M,BIHAR,2666,458384,452946,761283,60.21
0.48,BACHHULAL AZAD,MUZAFFARPUR,6,IND,M,BIHAR,2175,458384,452946,761283,60.21
0.34,RAM LAL MISHRA,MUZAFFARPUR,7,IND,M,BIHAR,1528,458384,452946,761283,60.21
0.23,JITENDRA PRASAD HARSH,MUZAFFARPUR,8,IND,M,BIHAR,1021,458384,452946,761283,60.21
0.2,TAPESHWAR RAI,MUZAFFARPUR,9,IND,M,BIHAR,884,458384,452946,761283,60.21
0.14,MOHD. ISRAEL,MUZAFFARPUR,10,IND,M,BIHAR,649,458384,452946,761283,60.21
0.14,GANGA PRASAD SAHNI,MUZAFFARPUR,11,IND,M,BIHAR,643,458384,452946,761283,60.21
0.11,LAKHAN MAHTO,MUZAFFARPUR,12,IND,M,BIHAR,513,458384,452946,761283,60.21
0.11,MATHURA PRASAD,MUZAFFARPUR,13,IND,M,BIHAR,484,458384,452946,761283,60.21
0.1,RAHIM KHAN,MUZAFFARPUR,14,IND,M,BIHAR,431,458384,452946,761283,60.21
0.08,RAJENDRA SAHNI,MUZAFFARPUR,15,IND,M,BIHAR,354,458384,452946,761283,60.21
0.05,VINDA SINGH,MUZAFFARPUR,16,IND,M,BIHAR,237,458384,452946,761283,60.21
0.04,SUBODH KUMAR SAHU,MUZAFFARPUR,17,IND,M,BIHAR,199,458384,452946,761283,60.21
0.03,SHIV SHANKAR RAJAK,MUZAFFARPUR,18,IND,M,BIHAR,132,458384,452946,761283,60.21
45.87,BALIRAM BHAGAT,SITAMARHI,1,INC(U),M,BIHAR,213245,471407,464937,814886,57.85
38.93,SHASHI SHEKHARESHWAR PD. NARAIN SINGH,SITAMARHI,2,INC(I),M,BIHAR,180996,471407,464937,814886,57.85
10.86,SHYAM SUNDER DASS,SITAMARHI,3,JNP,M,BIHAR,50474,471407,464937,814886,57.85
2.65,KAVIRAJ GULAB JHA,SITAMARHI,4,IND,M,BIHAR,12311,471407,464937,814886,57.85
0.47,ABDUL MANNAN,SITAMARHI,5,IND,M,BIHAR,2162,471407,464937,814886,57.85
0.38,FULGEN SAHANI,SITAMARHI,6,IND,M,BIHAR,1780,471407,464937,814886,57.85
0.28,SATYENDRA NATH VERMA,SITAMARHI,7,IND,M,BIHAR,1295,471407,464937,814886,57.85
0.26,RAM NARAIN RAI,SITAMARHI,8,IND,M,BIHAR,1187,471407,464937,814886,57.85
0.17,MUSTUPA KHAN,SITAMARHI,9,IND,M,BIHAR,768,471407,464937,814886,57.85
0.15,RAM KISHORE,SITAMARHI,10,IND,M,BIHAR,719,471407,464937,814886,57.85
41.95,RAM DULARI SINGH,SHEOHAR,1,INC(I),F,BIHAR,174188,419552,415180,790288,53.09
29.58,HARI KISHORE SINGH,SHEOHAR,2,INC(U),M,BIHAR,122796,419552,415180,790288,53.09
23.49,THAKUR PRABHAKAR,SHEOHAR,3,JNP,M,BIHAR,97529,419552,415180,790288,53.09
1.73,JANAK DHARI SAH,SHEOHAR,4,IND,M,BIHAR,7194,419552,415180,790288,53.09
1.18,JILDAR RAM,SHEOHAR,5,IND,M,BIHAR,4908,419552,415180,790288,53.09
1.05,RAJ NANDAN SAH,SHEOHAR,6,IND,M,BIHAR,4361,419552,415180,790288,53.09
0.55,SURENDRA CHOUDHARY,SHEOHAR,7,FBL,M,BIHAR,2268,419552,415180,790288,53.09
0.47,BILAT BANDHU,SHEOHAR,8,IND,M,BIHAR,1936,419552,415180,790288,53.09
39.3,SHAFIQULLAH ANSARI,MADHUBANI,1,INC(I),M,BIHAR,185427,477545,471807,774006,61.7
38.62,BHOGENDRA JHA,MADHUBANI,2,CPI,M,BIHAR,182204,477545,471807,774006,61.7
18.34,BALIRAJ YADAV,MADHUBANI,3,JNP,M,BIHAR,86539,477545,471807,774006,61.7
1.55,MAHADEV SAHNI,MADHUBANI,4,IND,M,BIHAR,7326,477545,471807,774006,61.7
0.97,LAKSHMI NARAYAN YADAV,MADHUBANI,5,IND,M,BIHAR,4571,477545,471807,774006,61.7
0.68,RAJ NANDAN CHOWDHARY,MADHUBANI,6,IND,M,BIHAR,3189,477545,471807,774006,61.7
0.26,KEDAR NATH LAL,MADHUBANI,7,IND,M,BIHAR,1219,477545,471807,774006,61.7
0.15,ANIRUDH SINGH,MADHUBANI,8,IND,M,BIHAR,722,477545,471807,774006,61.7
0.13,SUBODH PRADHAN,MADHUBANI,9,IND,M,BIHAR,610,477545,471807,774006,61.7
44.5,DHANIK LAL MANDAL,JHANJHARPUR,1,JNP(S),M,BIHAR,202710,459432,455571,700394,65.6
34.51,JAGANNATH MISHRA,JHANJHARPUR,2,INC(I),M,BIHAR,157227,459432,455571,700394,65.6
18.47,KAMESHWARI DEVI,JHANJHARPUR,3,JNP,F,BIHAR,84135,459432,455571,700394,65.6
0.77,GANGADHAR MANDAL,JHANJHARPUR,4,IND,M,BIHAR,3524,459432,455571,700394,65.6
0.43,RAS LAL YADAV,JHANJHARPUR,5,IND,M,BIHAR,1964,459432,455571,700394,65.6
0.38,LEKHA NAND JHA,JHANJHARPUR,6,IND,M,BIHAR,1718,459432,455571,700394,65.6
0.35,HARE RAM SINGH,JHANJHARPUR,7,IND,M,BIHAR,1616,459432,455571,700394,65.6
0.23,RAM VILASH SAHANI,JHANJHARPUR,8,IND,M,BIHAR,1060,459432,455571,700394,65.6
0.22,SHAFIQULLA,JHANJHARPUR,9,IND,M,BIHAR,987,459432,455571,700394,65.6
0.14,BRAJNANDAN,JHANJHARPUR,10,IND,M,BIHAR,630,459432,455571,700394,65.6
48.17,HARI NATH MISHRA,DARBHANGA,1,INC(I),M,BIHAR,225584,473415,468351,732217,64.66
35.74,HUKMDEO NARAYAN YADAV,DARBHANGA,2,JNP(S),M,BIHAR,167383,473415,468351,732217,64.66
13.45,SURENDRA JHA SUMAN,DARBHANGA,3,JNP,M,BIHAR,63004,473415,468351,732217,64.66
0.73,DINRAJ SANDILYA,DARBHANGA,4,IND,M,BIHAR,3396,473415,468351,732217,64.66
0.45,BHUPENDRA CHOUDHARY,DARBHANGA,5,IND,M,BIHAR,2098,473415,468351,732217,64.66
0.3,MOKIM,DARBHANGA,6,IND,M,BIHAR,1386,473415,468351,732217,64.66
0.26,SURYA MAHASETH,DARBHANGA,7,IND,M,BIHAR,1218,473415,468351,732217,64.66
0.26,SHEIKH SUAB,DARBHANGA,8,IND,M,BIHAR,1198,473415,468351,732217,64.66
0.25,HARISH CHANDRA MISHRA,DARBHANGA,9,IND,M,BIHAR,1157,473415,468351,732217,64.66
0.23,SERVA NARAIN CHOUDHARY,DARBHANGA,10,IND,M,BIHAR,1081,473415,468351,732217,64.66
0.18,DARWARI LAL KEWAT,DARBHANGA,11,IND,M,BIHAR,846,473415,468351,732217,64.66
48.04,BALESHWAR RAM,ROSERA (SC),1,INC(I),M,BIHAR,222607,468253,463426,743904,62.95
43.85,RAM SEWAK HAZARI,ROSERA (SC),2,JNP(S),M,BIHAR,203212,468253,463426,743904,62.95
6.52,YOGESHWAR PASWAN,ROSERA (SC),3,JNP,M,BIHAR,30211,468253,463426,743904,62.95
0.68,SHANKAR CHOUDHARY,ROSERA (SC),4,IND,M,BIHAR,3138,468253,463426,743904,62.95
0.56,BHANDARI PASWAN,ROSERA (SC),5,IND,M,BIHAR,2580,468253,463426,743904,62.95
0.36,RAMA RAM,ROSERA (SC),6,IND,M,BIHAR,1678,468253,463426,743904,62.95
50.28,AJIT KUMAR MEHTA,SAMASTIPUR,1,JNP(S),M,BIHAR,236436,475011,470222,849825,55.9
31.88,K. K. MANDAL,SAMASTIPUR,2,INC(I),M,BIHAR,149912,475011,470222,849825,55.9
11.75,KAILASHPATI SINGH,SAMASTIPUR,3,JNP,M,BIHAR,55245,475011,470222,849825,55.9
2.8,UMADHAR SINGH,SAMASTIPUR,4,IND,M,BIHAR,13151,475011,470222,849825,55.9
0.66,KAMESHWAR PRASAD THAKUR,SAMASTIPUR,5,IND,M,BIHAR,3110,475011,470222,849825,55.9
0.54,BHIKHAR MAHTO,SAMASTIPUR,6,IND,M,BIHAR,2552,475011,470222,849825,55.9
0.49,BADRI NARAIN PODDAR,SAMASTIPUR,7,IND,M,BIHAR,2287,475011,470222,849825,55.9
0.39,MAHESHWAR DAS,SAMASTIPUR,8,IND,M,BIHAR,1831,475011,470222,849825,55.9
0.37,JAGANNATH PODDAR,SAMASTIPUR,9,IND,M,BIHAR,1742,475011,470222,849825,55.9
0.24,NAZIR MIAN,SAMASTIPUR,10,IND,M,BIHAR,1111,475011,470222,849825,55.9
0.22,KIRA MOCH,SAMASTIPUR,11,IND,M,BIHAR,1012,475011,470222,849825,55.9
0.15,MAHABIR CHOUBEY,SAMASTIPUR,12,IND,M,BIHAR,698,475011,470222,849825,55.9
0.14,BHAI GOPAL,SAMASTIPUR,13,IND,M,BIHAR,662,475011,470222,849825,55.9
0.1,JAGDISH PRASAD RAI,SAMASTIPUR,14,IND,M,BIHAR,473,475011,470222,849825,55.9
40.16,DHARMVIR SINGH,BARH,1,INC(U),M,BIHAR,192407,484029,479125,780459,62.02
33.56,KAMLA DEVI,BARH,2,JNP,F,BIHAR,160801,484029,479125,780459,62.02
21.41,RAM RAJ PRASAD SINGH,BARH,3,INC(I),M,BIHAR,102566,484029,479125,780459,62.02
1.14,VIJAYANAND PURI,BARH,4,IND,M,BIHAR,5449,484029,479125,780459,62.02
0.71,NEPALI GOPE,BARH,5,IND,M,BIHAR,3387,484029,479125,780459,62.02
0.63,VRAHMDEO PRASAD,BARH,6,IND,M,BIHAR,3018,484029,479125,780459,62.02
0.42,LAKSHMI NARAYAN PRASAD,BARH,7,IND,M,BIHAR,2019,484029,479125,780459,62.02
0.41,DEO KUMAR SINGH,BARH,8,IND,M,BIHAR,1956,484029,479125,780459,62.02
0.39,JHARI DAS,BARH,9,RPI,M,BIHAR,1863,484029,479125,780459,62.02
