%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
0.02,SAYED TAQUI HAIDAR RIZVI,LUCKNOW,40,IND,M,UTTAR PRADESH,68,308793,304058,754460,40.93
55.52,JAGANNATH PD.,MOHANLALGANJ (SC),1,INC,M,UTTAR PRADESH,189704,349917,341689,698491,50.1
16.58,RAM LAL KUREEL,MOHANLALGANJ (SC),2,LKD,M,UTTAR PRADESH,56655,349917,341689,698491,50.1
11.77,BHIKHA LAL,MOHANLALGANJ (SC),3,CPI,M,UTTAR PRADESH,40205,349917,341689,698491,50.1
5.3,CHAUDHARI MAHABIR PD. KUREEL,MOHANLALGANJ (SC),4,BJP,M,UTTAR PRADESH,18102,349917,341689,698491,50.1
4.05,KALP NATH SONKAR,MOHANLALGANJ (SC),5,IND,M,UTTAR PRADESH,13831,349917,341689,698491,50.1
1.86,BABOO LAL,MOHANLALGANJ (SC),6,DDP,M,UTTAR PRADESH,6351,349917,341689,698491,50.1
1.71,RAM ASREY,MOHANLALGANJ (SC),7,IND,M,UTTAR PRADESH,5837,349917,341689,698491,50.1
1.09,BALRAM PUSHKAR,MOHANLALGANJ (SC),8,IND,M,UTTAR PRADESH,3732,349917,341689,698491,50.1
0.97,GHANSHYAM,MOHANLALGANJ (SC),9,IND,M,UTTAR PRADESH,3305,349917,341689,698491,50.1
0.6,SAMPATI DEVI RAWAT,MOHANLALGANJ (SC),10,IND,F,UTTAR PRADESH,2049,349917,341689,698491,50.1
0.56,KUSHAHAR PRASAD KUREEL,MOHANLALGANJ (SC),11,IND,M,UTTAR PRADESH,1918,349917,341689,698491,50.1
52.5,ZIAURRAHMAN ANSARI,UNNAO,1,INC,M,UTTAR PRADESH,215433,418146,410357,715790,58.42
41.78,MANOHAR LAL,UNNAO,2,LKD,M,UTTAR PRADESH,171437,418146,410357,715790,58.42
1.99,RAJ KUMAR,UNNAO,3,IND,M,UTTAR PRADESH,8164,418146,410357,715790,58.42
1.58,JAI DEVI VERMA,UNNAO,4,IND,F,UTTAR PRADESH,6473,418146,410357,715790,58.42
1.37,GOKARAN NATH,UNNAO,5,IND,M,UTTAR PRADESH,5622,418146,410357,715790,58.42
0.79,SAHDEB,UNNAO,6,DDP,M,UTTAR PRADESH,3228,418146,410357,715790,58.42
70.07,ARUN KUMAR NEHRU,RAE BARELI,1,INC,M,UTTAR PRADESH,314028,459235,448143,770192,59.63
12.6,AMBEDKAR SAVITA,RAE BARELI,2,LKD,F,UTTAR PRADESH,56475,459235,448143,770192,59.63
11.47,JAGDISH NARAIN MISRA,RAE BARELI,3,IND,M,UTTAR PRADESH,51413,459235,448143,770192,59.63
0.92,NAV RATAN PD. DIXIT,RAE BARELI,4,DDP,M,UTTAR PRADESH,4125,459235,448143,770192,59.63
0.84,RANI SAANKHAWAR,RAE BARELI,5,IND,F,UTTAR PRADESH,3781,459235,448143,770192,59.63
0.67,VIDYAKANT,RAE BARELI,6,IND,M,UTTAR PRADESH,3011,459235,448143,770192,59.63
0.57,RAKESH KUMAR,RAE BARELI,7,IND,M,UTTAR PRADESH,2572,459235,448143,770192,59.63
0.57,OM PRAKESH,RAE BARELI,8,IND,M,UTTAR PRADESH,2567,459235,448143,770192,59.63
0.52,GIRDHARILAL,RAE BARELI,9,IND,M,UTTAR PRADESH,2338,459235,448143,770192,59.63
0.45,AKIL AHMED,RAE BARELI,10,IND,M,UTTAR PRADESH,2016,459235,448143,770192,59.63
0.41,GAYA PRASAD,RAE BARELI,11,IND,M,UTTAR PRADESH,1826,459235,448143,770192,59.63
0.27,HIRA LAL,RAE BARELI,12,IND,M,UTTAR PRADESH,1192,459235,448143,770192,59.63
0.26,RATNESH KUMAR,RAE BARELI,13,IND,M,UTTAR PRADESH,1149,459235,448143,770192,59.63
0.24,HARSWAROOP BAJPAI,RAE BARELI,14,IND,M,UTTAR PRADESH,1064,459235,448143,770192,59.63
0.13,RAIS AHAMAD,RAE BARELI,15,IND,M,UTTAR PRADESH,586,459235,448143,770192,59.63
71.62,RAJA DINESH SINGH,PRATAPGARH,1,INC,M,UTTAR PRADESH,279354,397312,390044,751774,52.85
12.01,RAM DEO,PRATAPGARH,2,LKD,M,UTTAR PRADESH,46847,397312,390044,751774,52.85
3.79,DAULAT RAM TUFAN,PRATAPGARH,3,IND,M,UTTAR PRADESH,14784,397312,390044,751774,52.85
2.74,BRIJESH KUMAR,PRATAPGARH,4,BJP,M,UTTAR PRADESH,10697,397312,390044,751774,52.85
2.5,JAI SINGH,PRATAPGARH,5,JNP,M,UTTAR PRADESH,9763,397312,390044,751774,52.85
1.87,RAM MANOHAR,PRATAPGARH,6,IND,M,UTTAR PRADESH,7310,397312,390044,751774,52.85
0.99,SHASHI DHAR SINGH,PRATAPGARH,7,DDP,M,UTTAR PRADESH,3848,397312,390044,751774,52.85
0.81,RAHMAT ULLA,PRATAPGARH,8,IND,M,UTTAR PRADESH,3173,397312,390044,751774,52.85
0.73,RAJ NARAIN,PRATAPGARH,9,IND,M,UTTAR PRADESH,2851,397312,390044,751774,52.85
0.71,RAMJAN ALI,PRATAPGARH,10,IND,M,UTTAR PRADESH,2781,397312,390044,751774,52.85
0.6,ABDUL HAMID,PRATAPGARH,11,IND,M,UTTAR PRADESH,2346,397312,390044,751774,52.85
0.48,JAI SINGH WAHADUR,PRATAPGARH,12,IND,M,UTTAR PRADESH,1853,397312,390044,751774,52.85
0.39,NAND LAL,PRATAPGARH,13,IND,M,UTTAR PRADESH,1502,397312,390044,751774,52.85
0.32,NARESH WAHADUR SINGH,PRATAPGARH,14,IND,M,UTTAR PRADESH,1247,397312,390044,751774,52.85
0.21,NARENDRA BHADUR,PRATAPGARH,15,IND,M,UTTAR PRADESH,803,397312,390044,751774,52.85
0.15,BHASKAR KUMAR SHUKLA,PRATAPGARH,16,IND,M,UTTAR PRADESH,590,397312,390044,751774,52.85
0.08,BHAWANI PHER,PRATAPGARH,17,IND,M,UTTAR PRADESH,295,397312,390044,751774,52.85
83.67,RAJIV GANDHI,AMETHI,1,INC,M,UTTAR PRADESH,365041,446289,436263,740782,60.25
11.5,MANEKA GANDHI,AMETHI,2,IND,F,UTTAR PRADESH,50163,446289,436263,740782,60.25
0.68,ATAM PRAKASH,AMETHI,3,IND,M,UTTAR PRADESH,2975,446289,436263,740782,60.25
0.46,KUNWAR BRIJESH SINGH,AMETHI,4,DDP,M,UTTAR PRADESH,2002,446289,436263,740782,60.25
0.41,MAHENDRA KUMAR,AMETHI,5,IND,M,UTTAR PRADESH,1768,446289,436263,740782,60.25
0.32,NASEEB,AMETHI,6,IND,M,UTTAR PRADESH,1417,446289,436263,740782,60.25
0.31,MAHADEO,AMETHI,7,IND,M,UTTAR PRADESH,1356,446289,436263,740782,60.25
0.28,JHALLAR,AMETHI,8,IND,M,UTTAR PRADESH,1220,446289,436263,740782,60.25
0.2,RAM CHANDER,AMETHI,9,IND,M,UTTAR PRADESH,894,446289,436263,740782,60.25
0.19,BANSH GOPAL,AMETHI,10,IND,M,UTTAR PRADESH,816,446289,436263,740782,60.25
0.16,KALIKA DIN,AMETHI,11,IND,M,UTTAR PRADESH,697,446289,436263,740782,60.25
0.16,MOHD. YAQUB,AMETHI,12,IND,M,UTTAR PRADESH,684,446289,436263,740782,60.25
0.14,DHARTI PAKAR MADAN LAL,AMETHI,13,IND,M,UTTAR PRADESH,595,446289,436263,740782,60.25
0.13,ANGAD SHARAN,AMETHI,14,IND,M,UTTAR PRADESH,581,446289,436263,740782,60.25
0.12,P. NALLA THAMPITHERA,AMETHI,15,IND,M,UTTAR PRADESH,539,446289,436263,740782,60.25
0.11,BHATHOOHI,AMETHI,16,IND,M,UTTAR PRADESH,482,446289,436263,740782,60.25
0.11,SANT RAM,AMETHI,17,IND,M,UTTAR PRADESH,465,446289,436263,740782,60.25
0.11,RAM DAS,AMETHI,18,IND,M,UTTAR PRADESH,462,446289,436263,740782,60.25
0.1,ALI SINGHANI BHAGWAN SINGH,AMETHI,19,IND,M,UTTAR PRADESH,437,446289,436263,740782,60.25
0.09,S.R. PURI KISHANKINDHA PURI SWAMIJI,AMETHI,20,IND,M,UTTAR PRADESH,413,446289,436263,740782,60.25
0.09,MANGAL,AMETHI,21,IND,M,UTTAR PRADESH,409,446289,436263,740782,60.25
0.08,LAL BAHADUR,AMETHI,22,IND,M,UTTAR PRADESH,360,446289,436263,740782,60.25
0.08,UMA SHANKER,AMETHI,23,IND,M,UTTAR PRADESH,347,446289,436263,740782,60.25
0.08,TAHSILDAR SINGH,AMETHI,24,IND,M,UTTAR PRADESH,346,446289,436263,740782,60.25
0.08,ONKAR NATH ARYA BANDEMATRAM,AMETHI,25,IND,M,UTTAR PRADESH,331,446289,436263,740782,60.25
0.07,SHIVANNA,AMETHI,26,IND,M,UTTAR PRADESH,308,446289,436263,740782,60.25
0.07,MANGROO RAM,AMETHI,27,IND,M,UTTAR PRADESH,294,446289,436263,740782,60.25
0.06,SHAMIM AHMAD,AMETHI,28,IND,M,UTTAR PRADESH,244,446289,436263,740782,60.25
0.05,AJAI CHATURVEDI,AMETHI,29,IND,M,UTTAR PRADESH,221,446289,436263,740782,60.25
0.05,YOGENDRA NATH,AMETHI,30,IND,M,UTTAR PRADESH,200,446289,436263,740782,60.25
0.04,BHAGWATI PD. DIXIT,AMETHI,31,IND,M,UTTAR PRADESH,196,446289,436263,740782,60.25
54.54,RAJ KARAN SINGH,SULTANPUR,1,INC,M,UTTAR PRADESH,219682,412606,402822,758038,54.43
14.8,MUSTAKEEM,SULTANPUR,2,IND,M,UTTAR PRADESH,59625,412606,402822,758038,54.43
14.67,RAM AVADH MISRA,SULTANPUR,3,LKD,M,UTTAR PRADESH,59101,412606,402822,758038,54.43
3.84,RAM SUMER YADAVA,SULTANPUR,4,CPI,M,UTTAR PRADESH,15451,412606,402822,758038,54.43
2.69,RAM SHABAD,SULTANPUR,5,IND,M,UTTAR PRADESH,10816,412606,402822,758038,54.43
1.59,KAUSHELENDRA,SULTANPUR,6,JNP,M,UTTAR PRADESH,6399,412606,402822,758038,54.43
1.26,ANAND KRISHNA,SULTANPUR,7,IND,M,UTTAR PRADESH,5076,412606,402822,758038,54.43
0.89,JAMIL AHMAD KHAN,SULTANPUR,8,IND,M,UTTAR PRADESH,3600,412606,402822,758038,54.43
0.85,ASHOK KUMAR UPADHIYA,SULTANPUR,9,IND,M,UTTAR PRADESH,3428,412606,402822,758038,54.43
0.66,SURYA BALI SINGH,SULTANPUR,10,DDP,M,UTTAR PRADESH,2666,412606,402822,758038,54.43
0.64,MANI RAM,SULTANPUR,11,IND,M,UTTAR PRADESH,2592,412606,402822,758038,54.43
0.55,BHAGOLEY,SULTANPUR,12,IND,M,UTTAR PRADESH,2218,412606,402822,758038,54.43
0.49,TARKESHWAR,SULTANPUR,13,IND,M,UTTAR PRADESH,1977,412606,402822,758038,54.43
0.47,MOHD. MUSTAKIM,SULTANPUR,14,IND,M,UTTAR PRADESH,1902,412606,402822,758038,54.43
0.43,RAM BODH,SULTANPUR,15,IND,M,UTTAR PRADESH,1712,412606,402822,758038,54.43
0.38,TRIBHAWAN NATH,SULTANPUR,16,IND,M,UTTAR PRADESH,1548,412606,402822,758038,54.43
0.3,SURENDRA KUMAR,SULTANPUR,17,IND,M,UTTAR PRADESH,1198,412606,402822,758038,54.43
0.29,RAM AVADH MISHRA,SULTANPUR,18,IND,M,UTTAR PRADESH,1186,412606,402822,758038,54.43
0.28,MATHURA PRASAD,SULTANPUR,19,IND,M,UTTAR PRADESH,1137,412606,402822,758038,54.43
0.23,GOBARDHAN DAS,SULTANPUR,20,IND,M,UTTAR PRADESH,946,412606,402822,758038,54.43
0.14,SHEO NARAIN PANDEY,SULTANPUR,21,IND,M,UTTAR PRADESH,562,412606,402822,758038,54.43
44.69,RAM PIYARE SUMAN,AKBARPUR (SC),1,INC,M,UTTAR PRADESH,194148,443149,434460,756377,58.59
28.66,RAM AWADH,AKBARPUR (SC),2,LKD,M,UTTAR PRADESH,124527,443149,434460,756377,58.59
7.02,SHYAM CHARAN PRASAD,AKBARPUR (SC),3,IND,M,UTTAR PRADESH,30512,443149,434460,756377,58.59
7.02,RAM KEWAL CHAUDHARI,AKBARPUR (SC),4,IND,M,UTTAR PRADESH,30492,443149,434460,756377,58.59
2.32,RAM PRASAD VISHARAD,AKBARPUR (SC),5,IND,M,UTTAR PRADESH,10099,443149,434460,756377,58.59
1.81,SHIV PAL,AKBARPUR (SC),6,DDP,M,UTTAR PRADESH,7871,443149,434460,756377,58.59
1.62,PURANMASI,AKBARPUR (SC),7,IND,M,UTTAR PRADESH,7044,443149,434460,756377,58.59
1.09,SHANKER,AKBARPUR (SC),8,IND,M,UTTAR PRADESH,4720,443149,434460,756377,58.59
0.88,BABU LAL,AKBARPUR (SC),9,IND,M,UTTAR PRADESH,3818,443149,434460,756377,58.59
0.87,RAM AJOR,AKBARPUR (SC),10,IND,M,UTTAR PRADESH,3794,443149,434460,756377,58.59
0.81,JAI RAM,AKBARPUR (SC),11,IND,M,UTTAR PRADESH,3524,443149,434460,756377,58.59
0.81,LAL DEW,AKBARPUR (SC),12,IND,M,UTTAR PRADESH,3523,443149,434460,756377,58.59
0.67,OM PRAKESH,AKBARPUR (SC),13,IND,M,UTTAR PRADESH,2904,443149,434460,756377,58.59
0.6,HENCHAL,AKBARPUR (SC),14,IND,M,UTTAR PRADESH,2597,443149,434460,756377,58.59
0.49,GIRDHARI LAL,AKBARPUR (SC),15,IND,M,UTTAR PRADESH,2118,443149,434460,756377,58.59
0.4,NAND LAL BHARTI,AKBARPUR (SC),16,IND,M,UTTAR PRADESH,1727,443149,434460,756377,58.59
0.24,BENI MADHU,AKBARPUR (SC),17,IND,M,UTTAR PRADESH,1042,443149,434460,756377,58.59
44.57,NIRMAL KHATRI,FAIZABAD,1,INC,M,UTTAR PRADESH,173152,398335,388508,723860,55.03
17.67,MITRASEN,FAIZABAD,2,CPI,M,UTTAR PRADESH,68660,398335,388508,723860,55.03
14.57,ANANT RAM,FAIZABAD,3,JNP,M,UTTAR PRADESH,56594,398335,388508,723860,55.03
7.14,GAYA PRASAD SINGH,FAIZABAD,4,BJP,M,UTTAR PRADESH,27735,398335,388508,723860,55.03
5.03,TAUSIF AHMAD,FAIZABAD,5,IND,M,UTTAR PRADESH,19540,398335,388508,723860,55.03
4.92,AUDHESH KUMAR,FAIZABAD,6,IND,M,UTTAR PRADESH,19133,398335,388508,723860,55.03
1.42,UMAPATI,FAIZABAD,7,DDP,M,UTTAR PRADESH,5508,398335,388508,723860,55.03
1.32,RAM LAKHAN,FAIZABAD,8,IND,M,UTTAR PRADESH,5128,398335,388508,723860,55.03
0.85,SURENDRA NATH VERMA,FAIZABAD,9,IND,M,UTTAR PRADESH,3319,398335,388508,723860,55.03
0.56,BASANT LAL VERMA,FAIZABAD,10,IND,M,UTTAR PRADESH,2193,398335,388508,723860,55.03
0.49,PAWAN KUMAR MISRA,FAIZABAD,11,IND,M,UTTAR PRADESH,1919,398335,388508,723860,55.03
0.48,LALTA PRASAD,FAIZABAD,12,IND,M,UTTAR PRADESH,1875,398335,388508,723860,55.03
0.39,SARABJEET SINGH,FAIZABAD,13,IND,M,UTTAR PRADESH,1531,398335,388508,723860,55.03
0.32,RAM DULAR,FAIZABAD,14,IND,M,UTTAR PRADESH,1233,398335,388508,723860,55.03
0.25,RAM NATH DUBE,FAIZABAD,15,IND,M,UTTAR PRADESH,988,398335,388508,723860,55.03
53.34,KAMLA PRASAD,BARA BANKI (SC),1,INC,M,UTTAR PRADESH,202790,387428,380210,692717,55.93
28.44,RAM SAGAR,BARA BANKI (SC),2,LKD,M,UTTAR PRADESH,108129,387428,380210,692717,55.93
8.42,VISHWA NATH PRASAD,BARA BANKI (SC),3,JNP,M,UTTAR PRADESH,31999,387428,380210,692717,55.93
3.54,VIDHYA PRASAD,BARA BANKI (SC),4,DDP,M,UTTAR PRADESH,13458,387428,380210,692717,55.93
2.14,CHHEDA LAL RAWAT,BARA BANKI (SC),5,IND,M,UTTAR PRADESH,8138,387428,380210,692717,55.93
1.63,RAM SARAN,BARA BANKI (SC),6,IND,M,UTTAR PRADESH,6183,387428,380210,692717,55.93
1.48,KAMLA,BARA BANKI (SC),7,IND,F,UTTAR PRADESH,5629,387428,380210,692717,55.93
1.02,TEEKA RAM,BARA BANKI (SC),8,IND,M,UTTAR PRADESH,3884,387428,380210,692717,55.93
53.17,RANA VIR SINGH,KAISERGANJ,1,INC,M,UTTAR PRADESH,179948,346696,338436,724076,47.88
18.65,BERI PRASAD VERMA,KAISERGANJ,2,LKD,M,UTTAR PRADESH,63118,346696,338436,724076,47.88
8.48,LUXMI NARAIN MANI TRIPATHI,KAISERGANJ,4,JNP,M,UTTAR PRADESH,28703,346696,338436,724076,47.88
7.95,AMRENDRA NARAIN TRIPATHI,KAISERGANJ,3,BJP,M,UTTAR PRADESH,26918,346696,338436,724076,47.88
4.24,OUDESH KUMAR,KAISERGANJ,5,DDP,M,UTTAR PRADESH,14345,346696,338436,724076,47.88
3.96,SYED ATHER HUSSAIN RIZWI,KAISERGANJ,6,IND,M,UTTAR PRADESH,13404,346696,338436,724076,47.88
2.33,MASOOD AHMAD,KAISERGANJ,7,IND,M,UTTAR PRADESH,7887,346696,338436,724076,47.88
1.22,MOHAMMAD YUSUF,KAISERGANJ,8,IND,M,UTTAR PRADESH,4113,346696,338436,724076,47.88
50.57,ARIF MOHAMMAD KHAN,BAHRAICH,1,INC,M,UTTAR PRADESH,178621,363296,353231,762567,47.64
21.97,RUDRA SEN CHAUDHARI,BAHRAICH,2,BJP,M,UTTAR PRADESH,77601,363296,353231,762567,47.64
11.4,FUZLUR RAHMAN ANSARI,BAHRAICH,3,CPI,M,UTTAR PRADESH,40262,363296,353231,762567,47.64
5.23,PREM PAL,BAHRAICH,4,DDP,M,UTTAR PRADESH,18483,363296,353231,762567,47.64
4.4,MOHD. MIZAMUNDIN,BAHRAICH,5,LKD,M,UTTAR PRADESH,15559,363296,353231,762567,47.64
1.8,CHITRAJAN DASS,BAHRAICH,6,JNP,M,UTTAR PRADESH,6362,363296,353231,762567,47.64
1.11,LAXMI KANT PANDEY,BAHRAICH,7,IND,M,UTTAR PRADESH,3915,363296,353231,762567,47.64
1.01,TARA DEVI,BAHRAICH,8,IND,F,UTTAR PRADESH,3556,363296,353231,762567,47.64
0.74,SUNDER LAL VERMA,BAHRAICH,9,IND,M,UTTAR PRADESH,2617,363296,353231,762567,47.64
0.65,LALLAN PRASAD,BAHRAICH,10,IND,M,UTTAR PRADESH,2280,363296,353231,762567,47.64
0.59,BAL KRISHNA,BAHRAICH,11,IND,M,UTTAR PRADESH,2092,363296,353231,762567,47.64
0.53,RUSTAM ALI,BAHRAICH,12,IND,M,UTTAR PRADESH,1883,363296,353231,762567,47.64
32.23,DEEP NARAIN VAN MAHANTH,BALRAMPUR,1,INC,M,UTTAR PRADESH,128207,408184,397774,753870,54.15
30.06,FALLUL BARI ALIAS BANNEY BHAI,BALRAMPUR,2,IND,M,UTTAR PRADESH,119551,408184,397774,753870,54.15
21.44,SATYA DEOSINGH,BALRAMPUR,3,BJP,M,UTTAR PRADESH,85273,408184,397774,753870,54.15
6.92,BIRENDRA SINGH,BALRAMPUR,4,CPI,M,UTTAR PRADESH,27535,408184,397774,753870,54.15
3.68,SHANTI SWAROOP SHUKLA,BALRAMPUR,5,DDP,M,UTTAR PRADESH,14633,408184,397774,753870,54.15
1.49,PANNA LAL,BALRAMPUR,6,IND,M,UTTAR PRADESH,5939,408184,397774,753870,54.15
1.39,MAHMOODUL DASAN,BALRAMPUR,7,IND,M,UTTAR PRADESH,5540,408184,397774,753870,54.15
0.72,SAIYED ABDUL RAUF,BALRAMPUR,8,JNP,M,UTTAR PRADESH,2871,408184,397774,753870,54.15
0.47,KRISHNA NAND YADAV,BALRAMPUR,9,IND,M,UTTAR PRADESH,1877,408184,397774,753870,54.15
0.42,SHIVA NARAIN GUPTA,BALRAMPUR,10,IND,M,UTTAR PRADESH,1683,408184,397774,753870,54.15
0.33,JANG BAHADUR SINGH,BALRAMPUR,11,IND,M,UTTAR PRADESH,1321,408184,397774,753870,54.15
0.31,MUSIBAT ALI,BALRAMPUR,12,IND,M,UTTAR PRADESH,1249,408184,397774,753870,54.15
0.23,HARIHAR NARAIN,BALRAMPUR,13,IND,M,UTTAR PRADESH,922,408184,397774,753870,54.15
0.21,VISHWA NATH,BALRAMPUR,14,IND,M,UTTAR PRADESH,840,408184,397774,753870,54.15
0.08,RAM PRASAD,BALRAMPUR,15,IND,M,UTTAR PRADESH,333,408184,397774,753870,54.15
67.54,ANAND SINGH ALIAS ANNU BHAIYA,GONDA,1,INC,M,UTTAR PRADESH,260112,393981,385104,759335,51.89
24.44,DEEP NARAIN PANDEY,GONDA,2,LKD,M,UTTAR PRADESH,94136,393981,385104,759335,51.89
2.41,PESHKAR SINGH,GONDA,3,DDP,M,UTTAR PRADESH,9284,393981,385104,759335,51.89
1.28,OM PRAKESH,GONDA,4,IND,M,UTTAR PRADESH,4944,393981,385104,759335,51.89
1.09,RAM ACHAL,GONDA,5,IND,M,UTTAR PRADESH,4197,393981,385104,759335,51.89
1.03,DEEP NARAIN PANDEY,GONDA,6,IND,M,UTTAR PRADESH,3952,393981,385104,759335,51.89
0.85,VIDYA GOPAL CHAND PANDEY PATRAKAR,GONDA,7,IND,M,UTTAR PRADESH,3258,393981,385104,759335,51.89
0.79,BHAGWATI,GONDA,8,IND,M,UTTAR PRADESH,3036,393981,385104,759335,51.89
0.57,BACHHA LAL SHARMA,GONDA,9,IND,M,UTTAR PRADESH,2185,393981,385104,759335,51.89
67.33,RAM AWADH PRASAD,BASTI (SC),1,INC,M,UTTAR PRADESH,227397,346178,337717,753818,45.92
21.56,RAM DULERA SONKAR,BASTI (SC),2,LKD,M,UTTAR PRADESH,72795,346178,337717,753818,45.92
5.62,RAM SUMER,BASTI (SC),3,DDP,M,UTTAR PRADESH,18968,346178,337717,753818,45.92
2.28,PARMATAMA PRASAD,BASTI (SC),4,IND,M,UTTAR PRADESH,7713,346178,337717,753818,45.92
2.03,DUKKHI RAM RAHI,BASTI (SC),5,IND,M,UTTAR PRADESH,6842,346178,337717,753818,45.92
0.63,AYODHYA,BASTI (SC),6,IND,M,UTTAR PRADESH,2134,346178,337717,753818,45.92
0.55,SHEO NARAIN,BASTI (SC),7,IND,M,UTTAR PRADESH,1868,346178,337717,753818,45.92
51.77,KAZI JALIL ABBASI,DOMARIAGANJ,1,INC,M,UTTAR PRADESH,226388,446841,437316,783353,57.04
25.93,BRIJ BHUSHAN TIWARI,DOMARIAGANJ,2,LKD,M,UTTAR PRADESH,113401,446841,437316,783353,57.04
11.45,VISHWA NATH PANDEY,DOMARIAGANJ,3,BJP,M,UTTAR PRADESH,50094,446841,437316,783353,57.04
2.22,SARKAR HUSAIN,DOMARIAGANJ,4,IND,M,UTTAR PRADESH,9713,446841,437316,783353,57.04
2.02,NAGENDRA NATH CHATURVEDI,DOMARIAGANJ,5,JNP,M,UTTAR PRADESH,8853,446841,437316,783353,57.04
1.41,HARI RAM YADAV,DOMARIAGANJ,6,DDP,M,UTTAR PRADESH,6151,446841,437316,783353,57.04
1.06,KESHO RAM,DOMARIAGANJ,7,IND,M,UTTAR PRADESH,4656,446841,437316,783353,57.04
0.81,MOTI LAL VIDYARTHI,DOMARIAGANJ,8,IND,M,UTTAR PRADESH,3552,446841,437316,783353,57.04
0.76,KASHI RAM BARUN,DOMARIAGANJ,9,IND,M,UTTAR PRADESH,3329,446841,437316,783353,57.04
0.69,HARI RAM AGRAWARI,DOMARIAGANJ,10,IND,M,UTTAR PRADESH,3031,446841,437316,783353,57.04
0.45,RAM DHIRAJ,DOMARIAGANJ,11,IND,M,UTTAR PRADESH,1972,446841,437316,783353,57.04
0.44,SANT KALLU RAM CHOUDHARY,DOMARIAGANJ,12,IND,M,UTTAR PRADESH,1932,446841,437316,783353,57.04
0.35,ALI BAKSH KHAN,DOMARIAGANJ,13,IND,M,UTTAR PRADESH,1541,446841,437316,783353,57.04
0.31,RAJ KISHORE,DOMARIAGANJ,14,IND,M,UTTAR PRADESH,1357,446841,437316,783353,57.04
0.31,RAVINDRA NATH PANDEY,DOMARIAGANJ,15,IND,M,UTTAR PRADESH,1346,446841,437316,783353,57.04
49.79,CHANDRA SHEKHAR,KHALILABAD,1,INC,M,UTTAR PRADESH,227083,466173,456093,782374,59.58
19.89,RAM PRASAD CHAUDHARI,KHALILABAD,2,LKD,M,UTTAR PRADESH,90719,466173,456093,782374,59.58
16.39,S.A. HASHMI,KHALILABAD,3,JNP,M,UTTAR PRADESH,74735,466173,456093,782374,59.58
4.58,RAM CHANDRA YADAVA,KHALILABAD,4,BJP,M,UTTAR PRADESH,20869,466173,456093,782374,59.58
1.99,PULLU ALIAS RAM LAGAN NISHAD,KHALILABAD,5,IND,M,UTTAR PRADESH,9086,466173,456093,782374,59.58
1.72,SANT RAM CHAUDHARY,KHALILABAD,6,DDP,M,UTTAR PRADESH,7865,466173,456093,782374,59.58
1.36,MD. VAKIL KHAN,KHALILABAD,7,IND,M,UTTAR PRADESH,6214,466173,456093,782374,59.58
1.19,RAM MILAN,KHALILABAD,8,IND,M,UTTAR PRADESH,5423,466173,456093,782374,59.58
0.97,USHA,KHALILABAD,9,IND,F,UTTAR PRADESH,4411,466173,456093,782374,59.58
0.91,GAURI SHANKER YADAVA,KHALILABAD,10,IND,M,UTTAR PRADESH,4164,466173,456093,782374,59.58
0.68,RAJ KUMAR GUPTA,KHALILABAD,11,IND,M,UTTAR PRADESH,3106,466173,456093,782374,59.58
0.53,RADHEY SHYAM YADAVA,KHALILABAD,12,IND,M,UTTAR PRADESH,2418,466173,456093,782374,59.58
62.93,MAHAVIR PRASAD,BANSGAON (SC),1,INC,M,UTTAR PRADESH,232747,379185,369830,771602,49.14
15.82,RAM SURAT,BANSGAON (SC),2,ICJ,M,UTTAR PRADESH,58518,379185,369830,771602,49.14
8.76,GOMTI PRASAD,BANSGAON (SC),3,JNP,M,UTTAR PRADESH,32399,379185,369830,771602,49.14
3.65,SAHJAWAL,BANSGAON (SC),4,DDP,M,UTTAR PRADESH,13506,379185,369830,771602,49.14
3.54,RAM LAKHAN,BANSGAON (SC),5,IND,M,UTTAR PRADESH,13081,379185,369830,771602,49.14
1.68,BHAGI RATHI,BANSGAON (SC),6,IND,M,UTTAR PRADESH,6222,379185,369830,771602,49.14
1.6,MOTI LAL,BANSGAON (SC),7,IND,M,UTTAR PRADESH,5914,379185,369830,771602,49.14
1.38,RAJ SUDHAR,BANSGAON (SC),8,IND,M,UTTAR PRADESH,5101,379185,369830,771602,49.14
0.63,SWAMI NATH,BANSGAON (SC),9,IND,M,UTTAR PRADESH,2342,379185,369830,771602,49.14
51.05,MADAN PANDEY,GORAKHPUR,1,INC,M,UTTAR PRADESH,191020,381518,374203,700548,54.46
25.23,HARIKESH BAHADUR,GORAKHPUR,2,LKD,M,UTTAR PRADESH,94420,381518,374203,700548,54.46
5.23,RAMKARAN SINGH,GORAKHPUR,3,JNP,M,UTTAR PRADESH,19578,381518,374203,700548,54.46
4.33,LAKSHMI SHANKER KHARE,GORAKHPUR,4,BJP,M,UTTAR PRADESH,16195,381518,374203,700548,54.46
2.57,PORUSHOTTAM ALIAS SWAMI PURUSHOTTAMNAND,GORAKHPUR,5,IND,M,UTTAR PRADESH,9617,381518,374203,700548,54.46
1.83,BALIRAM ALIAS BALIKARAN,GORAKHPUR,6,IND,M,UTTAR PRADESH,6857,381518,374203,700548,54.46
