%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
21.61,RAM SAGAR,SAIDPUR (SC),3,BJS,M,Uttar Pradesh,57957,275252,268231,555700,49.53
3.12,RAMDHANI,SAIDPUR (SC),4,SSP,M,Uttar Pradesh,8356,275252,268231,555700,49.53
49.56,SARJOO PANDEY,GHAZIPUR,1,CPI,M,Uttar Pradesh,135703,281576,273828,553089,50.91
25.64,SHRI NARAIN SINGH,GHAZIPUR,2,NCO,M,Uttar Pradesh,70210,281576,273828,553089,50.91
12.67,RAM SURAT RAI,GHAZIPUR,3,SOC,M,Uttar Pradesh,34688,281576,273828,553089,50.91
8.87,SATYA NARAIN,GHAZIPUR,4,BKD,M,Uttar Pradesh,24293,281576,273828,553089,50.91
2.0,KESHAV RAM,GHAZIPUR,5,IND,M,Uttar Pradesh,5471,281576,273828,553089,50.91
1.26,BALESHWAR RAM KUREEL,GHAZIPUR,6,MUM,M,Uttar Pradesh,3463,281576,273828,553089,50.91
36.54,SUDHAKER PANDEY,CHANDAULI,1,INC,M,Uttar Pradesh,110114,310357,301373,548251,56.61
31.76,MOTI RAM SHASTRI,CHANDAULI,2,BKD,M,Uttar Pradesh,95727,310357,301373,548251,56.61
20.45,CHANDRA SHEKHER,CHANDAULI,3,SSP,M,Uttar Pradesh,61633,310357,301373,548251,56.61
4.05,KAMLA DEVI,CHANDAULI,4,IND,M,Uttar Pradesh,12217,310357,301373,548251,56.61
3.82,RAM NATH PRASAD BIND,CHANDAULI,5,IND,M,Uttar Pradesh,11513,310357,301373,548251,56.61
2.08,SHARDA,CHANDAULI,6,IND,M,Uttar Pradesh,6274,310357,301373,548251,56.61
1.29,MUNNI LAL,CHANDAULI,7,IND,M,Uttar Pradesh,3895,310357,301373,548251,56.61
46.97,RAJA RAM SHASTRI,VARANASI,1,INC,M,Uttar Pradesh,138789,301943,295512,544236,55.48
17.92,KAMLA PRASAD SINGH,VARANASI,2,BJS,M,Uttar Pradesh,52941,301943,295512,544236,55.48
16.54,RUSTAM SATIN,VARANASI,3,CPI,M,Uttar Pradesh,48892,301943,295512,544236,55.48
8.86,LOK NATH,VARANASI,4,BKD,M,Uttar Pradesh,26192,301943,295512,544236,55.48
2.19,SATYA NARAYAN SINGH,VARANASI,5,CPM,M,Uttar Pradesh,6477,301943,295512,544236,55.48
1.97,RAGHU NATH SINGH,VARANASI,6,NCO,M,Uttar Pradesh,5826,301943,295512,544236,55.48
1.2,PANNA LAL,VARANASI,7,IND,M,Uttar Pradesh,3550,301943,295512,544236,55.48
1.15,KEDAR,VARANASI,8,IND,M,Uttar Pradesh,3405,301943,295512,544236,55.48
1.07,NAGENDRA SINGH,VARANASI,9,IND,M,Uttar Pradesh,3166,301943,295512,544236,55.48
0.72,KRISHNA KANT SRIVASTAVA,VARANASI,10,RPK,M,Uttar Pradesh,2140,301943,295512,544236,55.48
0.63,KAMARUDDIN,VARANASI,11,IND,M,Uttar Pradesh,1853,301943,295512,544236,55.48
0.33,DAMODER SINGH,VARANASI,12,IND,M,Uttar Pradesh,974,301943,295512,544236,55.48
0.24,VIJAIKRISHNA,VARANASI,13,IND,M,Uttar Pradesh,709,301943,295512,544236,55.48
0.2,JAI NARAIN UPADHYA,VARANASI,14,IND,M,Uttar Pradesh,598,301943,295512,544236,55.48
47.63,RAM SWAROOP,ROBERTSGANJ (SC),1,INC,M,Uttar Pradesh,92724,200856,194656,554094,36.25
29.87,SUBEDAR PRASAD,ROBERTSGANJ (SC),2,BJS,M,Uttar Pradesh,58147,200856,194656,554094,36.25
8.0,SHED DAS,ROBERTSGANJ (SC),3,SSP,M,Uttar Pradesh,15573,200856,194656,554094,36.25
7.4,BECHAN RAM,ROBERTSGANJ (SC),4,BKD,M,Uttar Pradesh,14414,200856,194656,554094,36.25
7.09,RAM PYARE PANIKA,ROBERTSGANJ (SC),5,NCO,M,Uttar Pradesh,13798,200856,194656,554094,36.25
43.46,AZIZ IMAM,MIRZAPUR,1,INC,M,Uttar Pradesh,122289,289774,281358,555429,52.17
20.55,MURLIDHAR,MIRZAPUR,2,BJS,M,Uttar Pradesh,57815,289774,281358,555429,52.17
12.58,RAM ADHAR,MIRZAPUR,3,BKD,M,Uttar Pradesh,35408,289774,281358,555429,52.17
6.98,ASHWINI KUMAR,MIRZAPUR,4,SSP,M,Uttar Pradesh,19640,289774,281358,555429,52.17
6.67,SRINARAIN PANDEY,MIRZAPUR,5,NCO,M,Uttar Pradesh,18761,289774,281358,555429,52.17
3.28,DUDH NATH,MIRZAPUR,6,IND,M,Uttar Pradesh,9229,289774,281358,555429,52.17
2.46,MOTI LAL,MIRZAPUR,7,IND,M,Uttar Pradesh,6928,289774,281358,555429,52.17
1.6,PANDHARI,MIRZAPUR,8,IND,M,Uttar Pradesh,4498,289774,281358,555429,52.17
1.55,JAGDAMBA PRASAD,MIRZAPUR,9,PSP,M,Uttar Pradesh,4347,289774,281358,555429,52.17
0.87,ANANT RAM TYAGI,MIRZAPUR,10,IND,M,Uttar Pradesh,2443,289774,281358,555429,52.17
51.33,VISHWA NATH PRATAP SINGH,PHULPUR,1,INC,M,Uttar Pradesh,123095,247593,239830,518385,47.76
23.48,B. D. SINGH,PHULPUR,2,BKD,M,Uttar Pradesh,56315,247593,239830,518385,47.76
11.99,JANESHWAR MISRA,PHULPUR,3,SSP,M,Uttar Pradesh,28760,247593,239830,518385,47.76
4.51,DURGA PRASAD,PHULPUR,4,IND,M,Uttar Pradesh,10806,247593,239830,518385,47.76
2.33,GANGA SINGH,PHULPUR,5,IND,M,Uttar Pradesh,5581,247593,239830,518385,47.76
2.25,BADRI VISHAL,PHULPUR,6,IND,M,Uttar Pradesh,5400,247593,239830,518385,47.76
1.13,LALTA PRASAD PATHIK,PHULPUR,7,RPA,M,Uttar Pradesh,2705,247593,239830,518385,47.76
0.95,SALIK RAM,PHULPUR,8,IND,M,Uttar Pradesh,2288,247593,239830,518385,47.76
0.77,DEEP NARAIN,PHULPUR,9,IND,M,Uttar Pradesh,1837,247593,239830,518385,47.76
0.75,MUBARAK MAZDOOR,PHULPUR,10,IND,M,Uttar Pradesh,1804,247593,239830,518385,47.76
0.52,INDU DEV,PHULPUR,11,IND,M,Uttar Pradesh,1239,247593,239830,518385,47.76
58.84,HEMWATE NADAN BAHUGUNA,ALLAHABAD,1,INC,M,Uttar Pradesh,142886,250213,242841,537652,46.54
19.35,MANGLA PRASAD,ALLAHABAD,2,NCO,M,Uttar Pradesh,46998,250213,242841,537652,46.54
5.42,PREM CHANDRA,ALLAHABAD,3,BKD,M,Uttar Pradesh,13152,250213,242841,537652,46.54
4.84,BRAJ NARAIN (BRAJESH),ALLAHABAD,4,HMS,M,Uttar Pradesh,11742,250213,242841,537652,46.54
2.9,CHANDRA MAN,ALLAHABAD,5,IND,M,Uttar Pradesh,7046,250213,242841,537652,46.54
2.37,JAIPAL SINGH KASHYAP,ALLAHABAD,6,RPA,M,Uttar Pradesh,5750,250213,242841,537652,46.54
2.24,BADI UDDIN,ALLAHABAD,7,IND,M,Uttar Pradesh,5450,250213,242841,537652,46.54
1.88,INDU DEV,ALLAHABAD,8,IND,M,Uttar Pradesh,4575,250213,242841,537652,46.54
0.99,SATYA NARAIN,ALLAHABAD,9,IND,M,Uttar Pradesh,2412,250213,242841,537652,46.54
0.75,KRISHNA KUMAR,ALLAHABAD,10,IND,M,Uttar Pradesh,1832,250213,242841,537652,46.54
0.41,RATAN SINGH RAIZADA,ALLAHABAD,11,IND,M,Uttar Pradesh,998,250213,242841,537652,46.54
60.18,CHHOTE LAL,CHAIL (SC),1,INC,M,Uttar Pradesh,93661,159692,155624,532023,30.02
32.62,HASURIA DIN,CHAIL (SC),2,NCO,M,Uttar Pradesh,50772,159692,155624,532023,30.02
4.95,NATTHOO CHANDHARI,CHAIL (SC),3,CPI,M,Uttar Pradesh,7703,159692,155624,532023,30.02
2.24,RAM KISHAN,CHAIL (SC),4,IND,M,Uttar Pradesh,3488,159692,155624,532023,30.02
57.6,SANT BUX SINGH,FATEHPUR,1,INC,M,Uttar Pradesh,135445,241128,235137,558022,43.21
34.39,BRAJ LAL VERMA,FATEHPUR,2,NCO,M,Uttar Pradesh,80862,241128,235137,558022,43.21
4.67,RAM SWARUP BAJPAI,FATEHPUR,3,IND,M,Uttar Pradesh,10975,241128,235137,558022,43.21
2.61,NARSINGH RAM GUPTA,FATEHPUR,4,IND,M,Uttar Pradesh,6146,241128,235137,558022,43.21
0.73,HABIB AHMAD,FATEHPUR,5,MUM,M,Uttar Pradesh,1709,241128,235137,558022,43.21
44.0,RAM RATAN SHARMA,BANDA,1,BJS,M,Uttar Pradesh,96770,228655,219910,558639,40.93
40.8,DEO KUMAR,BANDA,2,CPI,M,Uttar Pradesh,89728,228655,219910,558639,40.93
15.19,RAM SANEHI BHARTIYA,BANDA,3,IND,M,Uttar Pradesh,33412,228655,219910,558639,40.93
52.01,SWAMI BRAHMANAND JI,HAMIRPUR,1,INC,M,Uttar Pradesh,139704,279854,268628,514662,54.38
31.29,TEJ PRATAP SINGH,HAMIRPUR,2,BKD,M,Uttar Pradesh,84044,279854,268628,514662,54.38
9.25,SURENDRA DUTT BAJPAI,HAMIRPUR,3,NCO,M,Uttar Pradesh,24849,279854,268628,514662,54.38
3.42,BASANT SINGH,HAMIRPUR,4,IND,M,Uttar Pradesh,9179,279854,268628,514662,54.38
2.62,RAM SAHAI GOSWAMI,HAMIRPUR,5,IND,M,Uttar Pradesh,7029,279854,268628,514662,54.38
1.42,BABU LAL AGARWAL,HAMIRPUR,6,IND,M,Uttar Pradesh,3823,279854,268628,514662,54.38
53.56,GOVIND DASS RICHHARIA,JHANSI,1,INC,M,Uttar Pradesh,143137,277973,267258,536539,51.81
25.66,SUSHILA NAYAR,JHANSI,2,NCO,M,Uttar Pradesh,68566,277973,267258,536539,51.81
14.16,VISHWA NATH SHARMA,JHANSI,3,BKD,M,Uttar Pradesh,37856,277973,267258,536539,51.81
6.62,J. C. MEHRA ALIAS CHUNNU MEHRA,JHANSI,4,IND,M,Uttar Pradesh,17699,277973,267258,536539,51.81
50.26,CHOWDHARY RAM SEWAK,JALAUN (SC),1,INC,M,Uttar Pradesh,147731,302530,293950,530682,57.01
41.45,KUNJI LAL AHIRWAR,JALAUN (SC),2,BJS,M,Uttar Pradesh,121843,302530,293950,530682,57.01
5.84,PHUNDI LAL,JALAUN (SC),3,IND,M,Uttar Pradesh,17179,302530,293950,530682,57.01
1.51,BAL KRISHNA,JALAUN (SC),4,RRP,M,Uttar Pradesh,4452,302530,293950,530682,57.01
0.93,LAXMAN PRASAD,JALAUN (SC),5,IND,M,Uttar Pradesh,2745,302530,293950,530682,57.01
55.63,TULA RAM,GHATAMPUR (SC),1,INC,M,Uttar Pradesh,122302,224110,219867,551028,40.67
18.37,MADARI LAL,GHATAMPUR (SC),2,SSP,M,Uttar Pradesh,40400,224110,219867,551028,40.67
17.84,KESHARI LAL,GHATAMPUR (SC),3,BKD,M,Uttar Pradesh,39232,224110,219867,551028,40.67
8.16,RAM PRAKASH,GHATAMPUR (SC),4,IND,M,Uttar Pradesh,17933,224110,219867,551028,40.67
56.96,SHUSHILA ROHATGI,BILHAUR,1,INC,M,Uttar Pradesh,154613,276893,271444,539963,51.28
19.52,BHAGWAT PRASAD,BILHAUR,2,NCO,M,Uttar Pradesh,52978,276893,271444,539963,51.28
16.7,BALWAN SINGH,BILHAUR,3,BKD,M,Uttar Pradesh,45325,276893,271444,539963,51.28
2.68,RAJ KUMAR,BILHAUR,4,IND,M,Uttar Pradesh,7273,276893,271444,539963,51.28
1.67,NAIM,BILHAUR,5,IND,M,Uttar Pradesh,4530,276893,271444,539963,51.28
1.23,RAM SHANKER AHERWAR,BILHAUR,6,PSP,M,Uttar Pradesh,3336,276893,271444,539963,51.28
1.0,MANGAL DAS,BILHAUR,7,IND,M,Uttar Pradesh,2718,276893,271444,539963,51.28
0.25,ISHTIAQ ALI,BILHAUR,8,IND,M,Uttar Pradesh,671,276893,271444,539963,51.28
60.93,S. M. BANERJEE,KANPUR,1,IND,M,Uttar Pradesh,148845,247530,244289,506045,48.91
24.42,BABU RAM SHUKLA,KANPUR,2,BJS,M,Uttar Pradesh,59646,247530,244289,506045,48.91
10.14,MOHAMMAD WASEEM,KANPUR,3,IND,M,Uttar Pradesh,24776,247530,244289,506045,48.91
1.28,SHEO VARMA,KANPUR,4,CPM,M,Uttar Pradesh,3123,247530,244289,506045,48.91
0.55,LAKHAN LAL,KANPUR,5,IND,M,Uttar Pradesh,1334,247530,244289,506045,48.91
0.52,SHAUKAT ALI,KANPUR,6,MUM,M,Uttar Pradesh,1259,247530,244289,506045,48.91
0.51,RAMA KANT AWASTHI,KANPUR,7,BKD,M,Uttar Pradesh,1240,247530,244289,506045,48.91
0.48,VICKY KAPOOR,KANPUR,8,NCO,M,Uttar Pradesh,1184,247530,244289,506045,48.91
0.32,RAM SWARUP,KANPUR,9,IND,M,Uttar Pradesh,778,247530,244289,506045,48.91
0.26,CHANDRA SHEKHAR,KANPUR,10,IND,M,Uttar Pradesh,645,247530,244289,506045,48.91
0.22,BHAGWATI PRASAD DIXIT,KANPUR,11,IND,M,Uttar Pradesh,540,247530,244289,506045,48.91
0.21,BAL ROOP SHARMA,KANPUR,12,RSM,M,Uttar Pradesh,511,247530,244289,506045,48.91
0.08,RAI SOM NARAIN SINHA,KANPUR,13,IND,M,Uttar Pradesh,194,247530,244289,506045,48.91
0.05,RAJENDRA SINGH,KANPUR,14,IND,M,Uttar Pradesh,133,247530,244289,506045,48.91
0.03,IQBAL AHMAD KHURANA,KANPUR,15,IND,M,Uttar Pradesh,81,247530,244289,506045,48.91
47.53,SHREE SHANKAR TEWARI,ETAWAH,1,INC,M,Uttar Pradesh,129439,278229,272348,505583,55.03
25.98,ARJUN SINGH,ETAWAH,2,SSP,M,Uttar Pradesh,70749,278229,272348,505583,55.03
21.56,SAHDEO SINGH,ETAWAH,3,BKD,M,Uttar Pradesh,58719,278229,272348,505583,55.03
2.65,RATI RAM,ETAWAH,4,IND,M,Uttar Pradesh,7207,278229,272348,505583,55.03
1.35,KRIPA SHANKAR GOYAL,ETAWAH,5,IND,M,Uttar Pradesh,3670,278229,272348,505583,55.03
0.94,BACHCHAN LAL DOHRE,ETAWAH,6,IND,M,Uttar Pradesh,2564,278229,272348,505583,55.03
40.91,S. N. MISRA,KANNAUJ,1,INC,M,Uttar Pradesh,103988,259651,254186,568938,45.64
23.95,RAM PRAKASH TRIPATHI,KANNAUJ,2,BJS,M,Uttar Pradesh,60873,259651,254186,568938,45.64
18.37,SUBEDAR SINGH,KANNAUJ,3,NCO,M,Uttar Pradesh,46695,259651,254186,568938,45.64
11.3,BHARAT SINGH RATHORE,KANNAUJ,4,BKD,M,Uttar Pradesh,28724,259651,254186,568938,45.64
1.97,RAM BHAROSE LAL KATIYAR,KANNAUJ,5,IND,M,Uttar Pradesh,5003,259651,254186,568938,45.64
1.54,SHIV NATH SINGH,KANNAUJ,6,IND,M,Uttar Pradesh,3925,259651,254186,568938,45.64
0.74,KAMTA SINGH,KANNAUJ,7,SWA,M,Uttar Pradesh,1877,259651,254186,568938,45.64
0.62,NARESH CHANDRA SRIVASTWA,KANNAUJ,8,RRP,M,Uttar Pradesh,1564,259651,254186,568938,45.64
0.6,KEDAR SINGH,KANNAUJ,9,IND,M,Uttar Pradesh,1537,259651,254186,568938,45.64
39.84,AWADHESH CHANDRA SINGH,FARRUKHABAD,1,INC,M,Uttar Pradesh,114077,291901,286319,549383,53.13
28.01,RAJENDRA SINGH YADAV,FARRUKHABAD,2,BKD,M,Uttar Pradesh,80196,291901,286319,549383,53.13
24.18,DAYA RAM SHAKYA,FARRUKHABAD,3,BJS,M,Uttar Pradesh,69242,291901,286319,549383,53.13
3.7,MAN SINGH,FARRUKHABAD,4,IND,M,Uttar Pradesh,10601,291901,286319,549383,53.13
2.02,JAG MOHAN SINGH,FARRUKHABAD,5,IND,M,Uttar Pradesh,5790,291901,286319,549383,53.13
1.55,PAHUP SINGH,FARRUKHABAD,6,PBI,M,Uttar Pradesh,4441,291901,286319,549383,53.13
0.69,ANWAR BAKHT,FARRUKHABAD,7,IND,M,Uttar Pradesh,1972,291901,286319,549383,53.13
49.98,MAHARAJ SINGH,MAINPURI,1,INC,M,Uttar Pradesh,102981,209587,206061,532460,39.36
16.31,BADSHAH GUPTA,MAINPURI,2,NCO,M,Uttar Pradesh,33618,209587,206061,532460,39.36
14.41,VIRENDRA PATI,MAINPURI,3,BKD,M,Uttar Pradesh,29702,209587,206061,532460,39.36
8.24,LALLU SINGH,MAINPURI,4,CPI,M,Uttar Pradesh,16985,209587,206061,532460,39.36
4.39,HUKUM SINGH,MAINPURI,5,IND,M,Uttar Pradesh,9041,209587,206061,532460,39.36
3.96,BHANWAR SINGH,MAINPURI,6,IND,M,Uttar Pradesh,8167,209587,206061,532460,39.36
1.16,LAYAQ SINGH,MAINPURI,7,IND,M,Uttar Pradesh,2389,209587,206061,532460,39.36
1.02,RAM SINGH,MAINPURI,8,IND,M,Uttar Pradesh,2109,209587,206061,532460,39.36
0.52,JAIDEO SINGH,MAINPURI,9,IND,M,Uttar Pradesh,1069,209587,206061,532460,39.36
45.29,MAHA DEEPAK SINGH,KASGANJ,1,BJS,M,Uttar Pradesh,128288,288871,283230,557818,51.79
39.65,MUSHIR AHMAD KHAN,KASGANJ,2,INC,M,Uttar Pradesh,112312,288871,283230,557818,51.79
9.57,HIMAT SINGH,KASGANJ,3,BKD,M,Uttar Pradesh,27104,288871,283230,557818,51.79
2.65,RAM SWARUP,KASGANJ,4,IND,M,Uttar Pradesh,7492,288871,283230,557818,51.79
1.6,TAHSILDAR SINGH,KASGANJ,5,IND,M,Uttar Pradesh,4527,288871,283230,557818,51.79
1.24,GULAM MUSTAFA KHAN,KASGANJ,6,IND,M,Uttar Pradesh,3507,288871,283230,557818,51.79
33.59,ROHAN LAL,ETAH,1,INC,M,Uttar Pradesh,97037,295425,288904,514110,57.46
27.86,MULTAN SINGH,ETAH,2,BKD,M,Uttar Pradesh,80478,295425,288904,514110,57.46
27.33,GANGA PRASAD,ETAH,3,NCO,M,Uttar Pradesh,78965,295425,288904,514110,57.46
3.43,TURAN,ETAH,4,IND,M,Uttar Pradesh,9910,295425,288904,514110,57.46
2.31,PURSHOTTAM DEO,ETAH,5,IND,M,Uttar Pradesh,6688,295425,288904,514110,57.46
1.96,JAI PRAKASH,ETAH,6,PBI,M,Uttar Pradesh,5676,295425,288904,514110,57.46
1.92,MULU,ETAH,7,IND,M,Uttar Pradesh,5538,295425,288904,514110,57.46
1.6,RAMJI LAL,ETAH,8,RPK,M,Uttar Pradesh,4612,295425,288904,514110,57.46
67.74,CHHATRAPATI AMBESH,FIROZABAD (SC),1,INC,M,Uttar Pradesh,110797,166702,163563,535786,31.11
12.53,SHIV CHARAN LAL,FIROZABAD (SC),2,BKD,M,Uttar Pradesh,20492,166702,163563,535786,31.11
11.57,BHAGWAN DASS YADVENDU,FIROZABAD (SC),3,SSP,M,Uttar Pradesh,18922,166702,163563,535786,31.11
3.04,RAJAN LAL,FIROZABAD (SC),4,FBL,M,Uttar Pradesh,4971,166702,163563,535786,31.11
2.43,LEELA DHAR,FIROZABAD (SC),5,IND,M,Uttar Pradesh,3980,166702,163563,535786,31.11
1.38,DEEP CHAND,FIROZABAD (SC),6,IND,M,Uttar Pradesh,2249,166702,163563,535786,31.11
1.32,NAURANGI LAL PIPAL,FIROZABAD (SC),7,IND,M,Uttar Pradesh,2152,166702,163563,535786,31.11
59.07,ACHAL SINGH,AGRA,1,INC,M,Uttar Pradesh,160242,276006,271289,527702,52.3
17.39,BABU LAL SINGHAL,AGRA,2,BKD,M,Uttar Pradesh,47181,276006,271289,527702,52.3
17.11,SHIV PRASAD,AGRA,3,NCO,M,Uttar Pradesh,46419,276006,271289,527702,52.3
3.82,DEVPAL SINGH,AGRA,4,IND,M,Uttar Pradesh,10368,276006,271289,527702,52.3
1.31,RAMJILAL BAROLIA,AGRA,5,IND,M,Uttar Pradesh,3565,276006,271289,527702,52.3
0.79,HIRA LAL BHAGAT,AGRA,6,FBL,M,Uttar Pradesh,2151,276006,271289,527702,52.3
0.5,RAM SWARUP SAGAR,AGRA,7,IND,M,Uttar Pradesh,1363,276006,271289,527702,52.3
40.13,CHAKLESHWAR SINGH,MATHURA,1,INC,M,Uttar Pradesh,111864,284354,278721,563279,50.48
32.44,DIGAMBER SINGH CHAUDHARI,MATHURA,2,BKD,M,Uttar Pradesh,90425,284354,278721,563279,50.48
15.13,VRIJENDRA KESHORAIYA,MATHURA,3,NCO,M,Uttar Pradesh,42166,284354,278721,563279,50.48
4.52,DRAGPAL SINGH,MATHURA,4,IND,M,Uttar Pradesh,12585,284354,278721,563279,50.48
4.04,GYANENDRA SWARUP,MATHURA,5,IND,M,Uttar Pradesh,11257,284354,278721,563279,50.48
1.45,BEDRAN,MATHURA,6,IND,M,Uttar Pradesh,4030,284354,278721,563279,50.48
0.96,NAND LAL SHARMA,MATHURA,7,IND,M,Uttar Pradesh,2672,284354,278721,563279,50.48
0.76,GANGA PRASAD,MATHURA,8,IND,M,Uttar Pradesh,2129,284354,278721,563279,50.48
0.57,NANDAN SINGH,MATHURA,9,IND,M,Uttar Pradesh,1593,284354,278721,563279,50.48
51.89,CHANDRA PAL SHAILANI,HATHRAS (SC),1,INC,M,Uttar Pradesh,122182,240087,235448,548458,43.77
25.63,KARAN SINGH VERMA,HATHRAS (SC),2,BJS,M,Uttar Pradesh,60349,240087,235448,548458,43.77
20.45,RAM PRASAD DESHMUKH,HATHRAS (SC),3,BKD,M,Uttar Pradesh,48148,240087,235448,548458,43.77
1.15,AIDAL SINGH,HATHRAS (SC),4,IND,M,Uttar Pradesh,2717,240087,235448,548458,43.77
0.87,RAM SINGH,HATHRAS (SC),5,IND,M,Uttar Pradesh,2052,240087,235448,548458,43.77
48.21,SHIVE KUMAR SHASTRI,ALIGARH,1,BKD,M,Uttar Pradesh,160198,337033,332317,549807,61.3
37.41,MOHD. YOUNUS SALEEM,ALIGARH,2,INC,M,Uttar Pradesh,124317,337033,332317,549807,61.3
7.11,POORAN SINGH MALAN,ALIGARH,3,SSP,M,Uttar Pradesh,23637,337033,332317,549807,61.3
3.24,SAHAB SINGH,ALIGARH,4,IND,M,Uttar Pradesh,10767,337033,332317,549807,61.3
1.64,VEER PAL SINGH,ALIGARH,5,FBL,M,Uttar Pradesh,5465,337033,332317,549807,61.3
1.49,JAGDISH GANDHI,ALIGARH,6,IND,M,Uttar Pradesh,4937,337033,332317,549807,61.3
0.9,AMARNATH,ALIGARH,7,HMS,M,Uttar Pradesh,2996,337033,332317,549807,61.3
62.67,HARI SINGH,KHURJA (SC),1,INC,M,Uttar Pradesh,134569,219661,214729,566810,38.75
15.67,RAM CHARAN,KHURJA (SC),2,BKD,M,Uttar Pradesh,33654,219661,214729,566810,38.75
14.63,KANHAIYA LAL BALMIKI,KHURJA (SC),3,NCO,M,Uttar Pradesh,31423,219661,214729,566810,38.75
5.47,PADAM SINGH,KHURJA (SC),4,RPK,M,Uttar Pradesh,11746,219661,214729,566810,38.75
1.55,MUKAT LAL,KHURJA (SC),5,VHP,M,Uttar Pradesh,3337,219661,214729,566810,38.75
39.29,SURENDRA PAL SINGH,BULANDSHAHR,1,INC,M,Uttar Pradesh,118161,306452,300753,547535,55.97
27.9,HIMMAT SINGH,BULANDSHAHR,2,BJS,M,Uttar Pradesh,83906,306452,300753,547535,55.97
18.02,HEM PAL SINGH,BULANDSHAHR,3,BKD,M,Uttar Pradesh,54195,306452,300753,547535,55.97
5.88,SANGH PRIYA GAUTAM,BULANDSHAHR,4,RPK,M,Uttar Pradesh,17674,306452,300753,547535,55.97
3.36,JAGDISH,BULANDSHAHR,5,IND,M,Uttar Pradesh,10102,306452,300753,547535,55.97
2.74,GUR BACHAN SINGH GAUR,BULANDSHAHR,6,KMP,M,Uttar Pradesh,8244,306452,300753,547535,55.97
1.55,RAJ PAL SINGH,BULANDSHAHR,7,IND,M,Uttar Pradesh,4647,306452,300753,547535,55.97
0.96,IKRAM ALI KHAN RANA,BULANDSHAHR,8,IND,M,Uttar Pradesh,2877,306452,300753,547535,55.97
0.31,SHANTI PRAKASH,BULANDSHAHR,9,MUL,M,Uttar Pradesh,947,306452,300753,547535,55.97
61.98,B. P. MAURYA,HAPUR,1,INC,M,Uttar Pradesh,229496,376612,370291,578138,65.14
32.61,PRAKASHVIR SHASTRI,HAPUR,2,BKD,M,Uttar Pradesh,120753,376612,370291,578138,65.14
3.1,PRAKASH PANDIT,HAPUR,3,IND,M,Uttar Pradesh,11468,376612,370291,578138,65.14
1.0,GANPAT,HAPUR,4,IND,M,Uttar Pradesh,3711,376612,370291,578138,65.14
0.5,TRILOK CHANDRA,HAPUR,5,RPK,M,Uttar Pradesh,1840,376612,370291,578138,65.14
0.46,TRIPAT ALI,HAPUR,6,IND,M,Uttar Pradesh,1704,376612,370291,578138,65.14
0.36,L. P. SHARMA,HAPUR,7,IND,M,Uttar Pradesh,1319,376612,370291,578138,65.14
51.02,SHAH NAWAZ KHAN,MEERUT,1,INC,M,Uttar Pradesh,180181,359501,353184,538341,66.78
27.86,HARI KISHAN,MEERUT,2,NCO,M,Uttar Pradesh,98382,359501,353184,538341,66.78
12.68,SHIAMAL SINGH,MEERUT,3,BKD,M,Uttar Pradesh,44770,359501,353184,538341,66.78
2.25,BASIR AHMAD KHAN,MEERUT,4,MUL,M,Uttar Pradesh,7962,359501,353184,538341,66.78
1.88,HARI SINGH,MEERUT,5,IND,M,Uttar Pradesh,6642,359501,353184,538341,66.78
1.18,VIKRAM SINGH,MEERUT,6,IND,M,Uttar Pradesh,4177,359501,353184,538341,66.78
0.89,SATYA PRAKASH MANGLIK,MEERUT,7,FBL,M,Uttar Pradesh,3149,359501,353184,538341,66.78
0.79,SWAMI SHIVACHARYA,MEERUT,8,IND,M,Uttar Pradesh,2792,359501,353184,538341,66.78
0.52,JAGDISH,MEERUT,9,IND,M,Uttar Pradesh,1823,359501,353184,538341,66.78
0.47,GURU DAYAL,MEERUT,10,SSP,M,Uttar Pradesh,1645,359501,353184,538341,66.78
0.26,ANAND PRAKASH SHARMA,MEERUT,11,IND,M,Uttar Pradesh,927,359501,353184,538341,66.78
0.21,MUNSHI MANPHOOL SINGH,MEERUT,12,RPK,M,Uttar Pradesh,734,359501,353184,538341,66.78
51.0,RAM CHANDRA VIKAL,BAGHPAT,1,INC,M,Uttar Pradesh,170270,340780,333849,551746,61.76
36.74,RAGHUVIR SINGH,BAGHPAT,2,BKD,M,Uttar Pradesh,122660,340780,333849,551746,61.76
4.95,OM PRAKASH,BAGHPAT,3,NCO,M,Uttar Pradesh,16518,340780,333849,551746,61.76
4.19,JAI PAL SINGH KASHYAP,BAGHPAT,4,RPA,M,Uttar Pradesh,13973,340780,333849,551746,61.76
2.6,NAIN SINGH,BAGHPAT,5,IND,M,Uttar Pradesh,8664,340780,333849,551746,61.76
0.53,CHANDRA PRAKASH ATREY,BAGHPAT,6,PBI,M,Uttar Pradesh,1764,340780,333849,551746,61.76
54.12,VIJAY PAL SINGH,MUZAFFARNAGAR,1,CPI,M,Uttar Pradesh,203193,382202,375460,538144,71.02
40.73,CHARAN SINGH,MUZAFFARNAGAR,2,BKD,M,Uttar Pradesh,152914,382202,375460,538144,71.02
1.57,LATAFAT ALI KHAN,MUZAFFARNAGAR,3,IND,M,Uttar Pradesh,5893,382202,375460,538144,71.02
