%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
35.56,M. KRISHNASAMI,WANDIWASH (SC),2,REP,M,Madras,100256,294837,281913,416676,70.76
20.29,PULAVAR MANI EZHILAN,WANDIWASH (SC),3,SWA,M,Madras,57190,294837,281913,416676,70.76
4.76,GANGADARAN,WANDIWASH (SC),4,IND,M,Madras,13414,294837,281913,416676,70.76
48.99,DHARMALINGAM,TIRUVANNAMALAI,1,DMK,M,Madras,141254,299735,288356,449968,66.61
47.69,G. NEELAKANTAN,TIRUVANNAMALAI,2,INC,M,Madras,137528,299735,288356,449968,66.61
3.32,ARJUNA GOUNDER,TIRUVANNAMALAI,3,IND,M,Madras,9574,299735,288356,449968,66.61
48.35,R. VENKATASUBBA REDDIAR,TINDIVANAM,1,INC,M,Madras,132330,284008,273719,441497,64.33
43.12,K. RAMAMOORTHI GOUNDAR,TINDIVANAM,2,SWA,M,Madras,118033,284008,273719,441497,64.33
8.53,N. P. SHANUMGA GOUNDAR,TINDIVANAM,3,IND,M,Madras,23356,284008,273719,441497,64.33
51.38,T. RAMABADRA NAIDU,CUDDALORE,1,DMK,M,Madras,160811,324795,312968,479031,67.8
40.08,T.D. MUTHUKUMARASWAMI NAIDU,CUDDALORE,2,INC,M,Madras,125424,324795,312968,479031,67.8
6.31,R. THILLAI GOVINDAN,CUDDALORE,3,IND,M,Madras,19752,324795,312968,479031,67.8
2.23,A. SHARIFF,CUDDALORE,4,IND,M,Madras,6981,324795,312968,479031,67.8
44.63,R. KANGAGOSABAI,CHIDAMBARAM,1,INC,M,Madras,140731,327065,315338,457267,71.53
43.34,R. THILLAIVAILLALAN,CHIDAMBARAM,2,DMK,M,Madras,136671,327065,315338,457267,71.53
5.71,D. GOVINDASAMI KACHIRAYAR,CHIDAMBARAM,3,SWA,M,Madras,18021,327065,315338,457267,71.53
3.25,A. SUBRAMANIAM,CHIDAMBARAM,4,IND,M,Madras,10249,327065,315338,457267,71.53
3.07,A. RATHINAM,CHIDAMBARAM,5,IND,M,Madras,9666,327065,315338,457267,71.53
53.51,L. ELAYA PERUMAL,TIRUKOILUR (SC),1,INC,M,Madras,134815,263759,251930,437767,60.25
46.49,C. GOVINDARAJU,TIRUKOILUR (SC),2,DMK,M,Madras,117115,263759,251930,437767,60.25
51.59,R. MUTHU GOUNDER,TIRUPPATTUR,1,DMK,M,Madras,151938,306141,294524,453447,67.51
40.17,DURAISWAMI GOUNDAN,TIRUPPATTUR,2,INC,M,Madras,118303,306141,294524,453447,67.51
3.86,SIVA PRAKASAM,TIRUPPATTUR,3,WT,M,Madras,11372,306141,294524,453447,67.51
2.87,ABDUL KAREEM,TIRUPPATTUR,4,IND,M,Madras,8457,306141,294524,453447,67.51
1.51,V. M. CHINNASWAMI,TIRUPPATTUR,5,IND,M,Madras,4454,306141,294524,453447,67.51
48.78,K. RAJARAM,KRISHNAGIRI,1,DMK,M,Madras,127508,270916,261380,473080,57.27
45.49,C. R. NARASIMHAN,KRISHNAGIRI,2,INC,M,Madras,118907,270916,261380,473080,57.27
5.73,T. D. BALAKRISHNAN,KRISHNAGIRI,3,IND,M,Madras,14965,270916,261380,473080,57.27
49.34,S. V. RAMASWAMY,SALEM,1,INC,M,Madras,147525,306635,298991,440434,69.62
45.42,K. RAJAGOPAL,SALEM,2,DMK,M,Madras,135787,306635,298991,440434,69.62
1.87,R. K. PERIASAMY,SALEM,3,IND,M,Madras,5605,306635,298991,440434,69.62
1.84,T. S. PERIASAMI,SALEM,4,IND,M,Madras,5493,306635,298991,440434,69.62
1.53,J. SRINIVASAN,SALEM,5,JS,M,Madras,4581,306635,298991,440434,69.62
43.74,P. SUBBARAYAN,TIRUCHENGODE,1,INC,M,Madras,109799,258387,251005,416657,62.01
38.9,S. KANDAPPAN,TIRUCHENGODE,2,DMK,M,Madras,97635,258387,251005,416657,62.01
15.91,S. GOVINDASAMI,TIRUCHENGODE,3,PSP,M,Madras,39937,258387,251005,416657,62.01
1.45,A. R. MARUTHUVAMANI,TIRUCHENGODE,4,IND,M,Madras,3634,258387,251005,416657,62.01
43.83,V. K. RAMASWAMY,NAMAKKAL (SC),1,INC,M,Madras,118603,277601,270598,408580,67.94
40.52,M. P. VADIVELU,NAMAKKAL (SC),2,DMK,M,Madras,109652,277601,270598,408580,67.94
10.58,S. PALANIMUTHU,NAMAKKAL (SC),3,TNP,M,Madras,28621,277601,270598,408580,67.94
5.07,SEERANGAN,NAMAKKAL (SC),4,IND,M,Madras,13722,277601,270598,408580,67.94
45.75,PARAMASIVA GOUNDER,ERODE,1,INC,M,Madras,156739,352663,342567,478370,73.72
34.32,NARAYANAN,ERODE,2,DMK,M,Madras,117561,352663,342567,478370,73.72
10.97,S. BALASUBRAMANIAM,ERODE,3,SOC,M,Madras,37581,352663,342567,478370,73.72
4.93,K. MUTHUSAMI GOUNDER,ERODE,4,IND,M,Madras,16901,352663,342567,478370,73.72
4.02,CHINNASAMY,ERODE,5,IND,M,Madras,13785,352663,342567,478370,73.72
49.77,P. G. KARUTHIRUMAN,GOHICHETTIPALAYAM,1,INC,M,Madras,142993,298854,287307,435401,68.64
24.91,K. M. RAMASAMI GOUNDER,GOHICHETTIPALAYAM,2,IND,M,Madras,71558,298854,287307,435401,68.64
21.35,JOTHINATH SINGH,GOHICHETTIPALAYAM,3,CPI,M,Madras,61327,298854,287307,435401,68.64
3.98,ATHANI BAPU,GOHICHETTIPALAYAM,4,IND,M,Madras,11429,298854,287307,435401,68.64
52.54,AKKAMMA DEVI,NILGIRIS,1,INC,F,Madras,163420,322235,311056,450481,71.53
24.21,M. E. MADHANAN,NILGIRIS,2,CPI,M,Madras,75299,322235,311056,450481,71.53
23.26,A. K. BHEEMAN,NILGIRIS,3,SWA,M,Madras,72337,322235,311056,450481,71.53
39.06,P. R. RAMAKRISHNAN,COIMBATORE,1,INC,M,Madras,151019,398104,386626,509869,78.08
28.05,PARVATHI KRISHNAN,COIMBATORE,2,CPI,F,Madras,108458,398104,386626,509869,78.08
19.38,K. SUNDARAM,COIMBATORE,3,SWA,M,Madras,74932,398104,386626,509869,78.08
10.79,SOMASUNDARAM,COIMBATORE,4,DMK,M,Madras,41724,398104,386626,509869,78.08
1.94,V. N. ARUNACHYALAM,COIMBATORE,5,SOC,M,Madras,7516,398104,386626,509869,78.08
0.77,S. ARUMUGHAM,COIMBATORE,6,IND,M,Madras,2977,398104,386626,509869,78.08
56.4,C. SUBRAMANIAM,POLLACHI,1,INC,M,Madras,176512,326288,312991,448744,72.71
24.41,R. M. RAMASAMI,POLLACHI,2,SWA,M,Madras,76415,326288,312991,448744,72.71
14.99,THANGAVEL GOUNDER,POLLACHI,3,IND,M,Madras,46922,326288,312991,448744,72.71
4.2,RAMANUJAM,POLLACHI,4,IND,M,Madras,13142,326288,312991,448744,72.71
48.44,MALAICHAMY THEVAR,PERIYAKULAM,1,INC,M,Madras,146829,311023,303116,444152,70.03
47.48,MUTHAIH,PERIYAKULAM,2,IND,M,Madras,143930,311023,303116,444152,70.03
4.08,PONNUSAMY,PERIYAKULAM,3,IND,M,Madras,12357,311023,303116,444152,70.03
39.55,N. M. R. SUBBARAMAN,MADURAI,1,INC,M,Madras,140574,364659,355419,487321,74.83
34.72,K. T. K. TANGAMANI,MADURAI,2,CPI,M,Madras,123386,364659,355419,487321,74.83
25.73,S. S. MARISWAMI,MADURAI,3,SWA,M,Madras,91459,364659,355419,487321,74.83
52.17,P. MARUTHAIAH,MELUR (SC),1,INC,M,Madras,155629,310541,298339,421613,73.66
47.83,V. S. SIVAPRAKASAM,MELUR (SC),2,SWA,M,Madras,142710,310541,298339,421613,73.66
43.23,T. S. SOUNDARAM RAMACHANDRAM,DINDIGUL,1,INC,M,Madras,138574,331580,320574,461145,71.9
26.49,M. S. ABDUL KHADER,DINDIGUL,2,DMK,M,Madras,84921,331580,320574,461145,71.9
25.08,N. KRISHNASWAMI,DINDIGUL,3,CPI,M,Madras,80406,331580,320574,461145,71.9
5.2,SAKUNTALA,DINDIGUL,4,SWA,F,Madras,16673,331580,320574,461145,71.9
48.59,R. RAMANATHAN CHETTIAR,KARUR,1,INC,M,Madras,139385,296273,286846,461862,64.15
34.94,P. PONNAMBALA GOUNDER,KARUR,2,SWA,M,Madras,100229,296273,286846,461862,64.15
16.47,R. KARUPPIAH,KARUR,3,CPI,M,Madras,47232,296273,286846,461862,64.15
47.8,K. ANADA NAMBIAR,TIRUCHIRAPALI,1,CPI,M,Madras,156706,336022,327834,438690,76.6
44.94,M. K. M. ABDUL SALAM,TIRUCHIRAPALI,2,INC,M,Madras,147332,336022,327834,438690,76.6
7.26,S. S. SUBRAMANIAM,TIRUCHIRAPALI,3,IND,M,Madras,23796,336022,327834,438690,76.6
55.9,ERA SEZHIYAN,PERAMBALUR,1,DMK,M,Madras,188926,348885,338001,473412,73.7
39.51,M. PALANIYANDI,PERAMBALUR,2,INC,M,Madras,133536,348885,338001,473412,73.7
4.6,R. DANARAJAU,PERAMBALUR,3,IND,M,Madras,15539,348885,338001,473412,73.7
44.99,R. UMANATH,PUDUKKOTTAI,1,CPI,M,Madras,134162,309446,298179,446368,69.33
34.86,L. ALAGUSUNDARAM CHETTIAR,PUDUKKOTTAI,2,INC,M,Madras,103944,309446,298179,446368,69.33
20.15,A. R. NAGAPPA CHETTIAR,PUDUKKOTTAI,3,SWA,M,Madras,60073,309446,298179,446368,69.33
47.21,C. R. PATTABIRAMAN,KUMBAKONAM,1,INC,M,Madras,155389,339435,329154,451280,75.22
43.9,T. K. SRINIVASAN,KUMBAKONAM,2,DMK,M,Madras,144490,339435,329154,451280,75.22
5.55,S. A. RAHIM,KUMBAKONAM,3,PSP,M,Madras,18268,339435,329154,451280,75.22
2.38,T. S. KRISHNAMOORTHY,KUMBAKONAM,4,IND,M,Madras,7820,339435,329154,451280,75.22
0.97,IRUSAPPA BAKTHAR,KUMBAKONAM,5,IND,M,Madras,3187,339435,329154,451280,75.22
45.74,MARAGATHAM,MAYURAM (SC),1,INC,M,Madras,149330,338225,326487,449027,75.32
32.48,SUBIRRAVELU,MAYURAM (SC),2,DMK,M,Madras,106059,338225,326487,449027,75.32
21.78,VEERAPPAN,MAYURAM (SC),3,CPI,M,Madras,71098,338225,326487,449027,75.32
45.98,GOPALSAMY THENKONDAR,NAGAPATTINAM,1,INC,M,Madras,161421,361753,351089,448355,80.68
36.74,C. KANDASAMY THEVAR,NAGAPATTINAM,2,CPI,M,Madras,129004,361753,351089,448355,80.68
16.07,A. M. MYTHEEN SAYABU,NAGAPATTINAM,3,ML,M,Madras,56412,361753,351089,448355,80.68
1.21,MOHAMED CASSIM ROWTHER,NAGAPATTINAM,4,IND,M,Madras,4252,361753,351089,448355,80.68
43.58,VAIRAVA THEVAR,THANJAVUR,1,INC,M,Madras,143185,340997,328556,453163,75.25
35.04,VALLATHARASU,THANJAVUR,2,PSP,M,Madras,115112,340997,328556,453163,75.25
21.38,S. SWAYAMPRAKASAM,THANJAVUR,3,SWA,M,Madras,70259,340997,328556,453163,75.25
41.14,N. ARUNACHALAM,RAMANATHAPURAM,1,INC,M,Madras,145396,363620,353453,517361,70.28
32.4,SALIVATEESWARAN,RAMANATHAPURAM,2,SWA,M,Madras,114513,363620,353453,517361,70.28
21.24,MANGALASAMY,RAMANATHAPURAM,3,CPI,M,Madras,75089,363620,353453,517361,70.28
2.94,RAMAN CHETTY,RAMANATHAPURAM,4,IND,M,Madras,10376,363620,353453,517361,70.28
2.29,R. K. RAMAKRISHNAN,RAMANATHAPURAM,5,IND,M,Madras,8079,363620,353453,517361,70.28
51.72,U. MUTHU RAMALINGA THEVAR,ARUPPUKKOTTAI,1,FB,M,Madras,175772,350870,339839,496604,70.65
45.88,ARUMUGASAMI,ARUPPUKKOTTAI,2,INC,M,Madras,155919,350870,339839,496604,70.65
2.4,LAKSHMANASUBBA RAJULU,ARUPPUKKOTTAI,3,IND,M,Madras,8148,350870,339839,496604,70.65
47.94,S. C. BALAKRISHNAN,KOILPATTI (SC),1,INC,M,Madras,150175,322810,313249,454673,71.0
29.96,VELU KUDUMBAN,KOILPATTI (SC),2,SWA,M,Madras,93843,322810,313249,454673,71.0
22.1,K. PALIAN,KOILPATTI (SC),3,CPI,M,Madras,69231,322810,313249,454673,71.0
47.69,MUTHIAH,TIRUNELVELI,1,INC,M,Madras,151822,327373,318371,470895,69.52
40.77,MARIADAS RUTHNASAMY,TIRUNELVELI,2,SWA,M,Madras,129803,327373,318371,470895,69.52
9.63,MANGALA PONNAMBALAM,TIRUNELVELI,3,PSP,M,Madras,30674,327373,318371,470895,69.52
1.91,S. RAJAGOPALACHARI,TIRUNELVELI,4,IND,M,Madras,6072,327373,318371,470895,69.52
51.15,M. P. SWAMY,TENKASAI,1,INC,M,Madras,165169,332297,322934,458052,72.55
29.02,S. A. MURUGANANDAM,TENKASAI,2,CPI,M,Madras,93729,332297,322934,458052,72.55
19.83,HAMEED,TENKASAI,3,SWA,M,Madras,64036,332297,322934,458052,72.55
0.0,T. T. KRISHNAMACHARI,TIRUCHENDUR,1,INC,M,Madras,0,0,0,460766,0.0
56.37,A. NESAMONY,NAGERCOIL,1,INC,M,Madras,157208,287092,278896,430947,66.62
29.25,P. VIVEKANANDA,NAGERCOIL,2,IND,M,Madras,81587,287092,278896,430947,66.62
7.32,A. ZACHARIAH,NAGERCOIL,3,IND,M,Madras,20403,287092,278896,430947,66.62
7.06,P. JOHN RUSSEL,NAGERCOIL,4,IND,M,Madras,19698,287092,278896,430947,66.62
64.13,SADASHIV KANOJI PATIL,BOMBAY CITY SOUTH,1,INC,M,Maharashtra,154570,247339,241028,423466,58.41
22.38,LALJI MORESHWAR PENDSE,BOMBAY CITY SOUTH,2,IND,M,Maharashtra,53943,247339,241028,423466,58.41
7.2,RAMDAS VISHNU KALASKAR,BOMBAY CITY SOUTH,3,JS,M,Maharashtra,17354,247339,241028,423466,58.41
3.85,MANZOOR HUSAIN MOHAMMAD HUSAIN BAHADURI,BOMBAY CITY SOUTH,4,IND,M,Maharashtra,9270,247339,241028,423466,58.41
1.66,DATTATRAYA GANGADHAR VELANKAR,BOMBAY CITY SOUTH,5,RRP,M,Maharashtra,4005,247339,241028,423466,58.41
0.78,KRISHNARO RAGHAVENDRARAO BENGERI,BOMBAY CITY SOUTH,6,IND,M,Maharashtra,1886,247339,241028,423466,58.41
45.08,VITHAL BALKRISHNA GANDHI,BOMBAY CITY CENTRAL SOUTH,1,INC,M,Maharashtra,136469,309456,302721,504610,61.33
32.34,SHRIPAL AMRIT DANGE,BOMBAY CITY CENTRAL SOUTH,2,CPI,M,Maharashtra,97891,309456,302721,504610,61.33
15.68,BAPU CHANDRASEN KAMBLE,BOMBAY CITY CENTRAL SOUTH,3,IND,M,Maharashtra,47462,309456,302721,504610,61.33
6.9,MOTIRAM VINAYAK JAYAKAR,BOMBAY CITY CENTRAL SOUTH,4,JS,M,Maharashtra,20899,309456,302721,504610,61.33
47.09,NARAYAN SADOBA KAJROLKAR,BOMBAY CITY CENTRAL NORTH (SC),1,INC,M,Maharashtra,145696,317126,309422,505136,62.78
29.59,GOPAL KALUJI MANAY,BOMBAY CITY CENTRAL NORTH (SC),2,REP,M,Maharashtra,91552,317126,309422,505136,62.78
13.12,ARJUNRAO GIRIDHAR PAWAR,BOMBAY CITY CENTRAL NORTH (SC),3,IND,M,Maharashtra,40603,317126,309422,505136,62.78
10.2,TUKARAM GANGARAM CHAVAN,BOMBAY CITY CENTRAL NORTH (SC),4,JS,M,Maharashtra,31571,317126,309422,505136,62.78
63.1,V. K. KRISHNA MENON,BOMBAY CITY NORTH,1,INC,M,Maharashtra,298427,483190,472940,764016,63.24
32.37,J. B. KRIPALANI,BOMBAY CITY NORTH,2,IND,M,Maharashtra,153069,483190,472940,764016,63.24
1.32,VASUDEO BALVANT GOGTE,BOMBAY CITY NORTH,3,HMS,M,Maharashtra,6223,483190,472940,764016,63.24
0.87,SUDHIR LAXMAN HENDRE,BOMBAY CITY NORTH,4,IND,M,Maharashtra,4120,483190,472940,764016,63.24
0.68,GOKULDAS JADHAVJI MODY,BOMBAY CITY NORTH,5,IND,M,Maharashtra,3232,483190,472940,764016,63.24
0.67,SHIVRAM GAJANAN SAHASRABUDHAY,BOMBAY CITY NORTH,6,IND,M,Maharashtra,3148,483190,472940,764016,63.24
0.51,SHIVNARAYAN RAMJI,BOMBAY CITY NORTH,7,IND,M,Maharashtra,2421,483190,472940,764016,63.24
0.49,RAMCHANDRA PYARELAL,BOMBAY CITY NORTH,8,IND,M,Maharashtra,2300,483190,472940,764016,63.24
49.03,SONUBHAU DAGADU BASWANT,THANA,1,INC,M,Maharashtra,132920,283129,271125,442152,64.03
22.6,SHAMRAO VISHNU PARULEKAR,THANA,2,CPI,M,Maharashtra,61277,283129,271125,442152,64.03
15.99,VASUDEO NARAYAN BEDEKAR,THANA,3,PSP,M,Maharashtra,43355,283129,271125,442152,64.03
12.38,GAJANAN MOTIRAM KOLI,THANA,4,JS,M,Maharashtra,33573,283129,271125,442152,64.03
46.84,SHRIMANT MAHARAJ SAHEB YASHWANTRO MARTANRAO,BHIWANDI (ST),1,INC,M,Maharashtra,104579,239968,223284,416369,57.63
29.07,RUPJI LALYA KADU,BHIWANDI (ST),2,CPI,M,Maharashtra,64905,239968,223284,416369,57.63
24.09,CHANGUNABAI ANANT NANDKAR,BHIWANDI (ST),3,PSP,M,Maharashtra,53800,239968,223284,416369,57.63
48.55,BHASKAR NARAYAN DIGHE,KOLABA,1,INC,M,Maharashtra,98680,215326,203266,368288,58.47
34.26,RAHARAM BALKRISHNA RAUT,KOLABA,2,PWP,M,Maharashtra,69638,215326,203266,368288,58.47
10.49,LILADHAR BHAURAM KENI,KOLABA,3,PSP,M,Maharashtra,21331,215326,203266,368288,58.47
6.7,PRABHAKAR RAMCHANDRA PATWARDHAN,KOLABA,4,JS,M,Maharashtra,13617,215326,203266,368288,58.47
43.06,SHANKARRAO SHANTARAM MORE,POONA,1,INC,M,Maharashtra,115402,278463,268015,434811,64.04
25.0,NARAYAN GANESH GORAY,POONA,2,PSP,M,Maharashtra,66996,278463,268015,434811,64.04
21.96,PRALHAD KESHAV ATRE,POONA,3,IND,M,Maharashtra,58862,278463,268015,434811,64.04
9.98,JAGANNATH ANANT JOSHI,POONA,4,JS,M,Maharashtra,26755,278463,268015,434811,64.04
54.61,GULAB KESHAV JEDHE,BARAMATI,1,INC,M,Maharashtra,106244,202813,194552,394076,51.47
22.95,PARASHURAM CHUNILAL CHORDIA,BARAMATI,2,PSP,M,Maharashtra,44657,202813,194552,394076,51.47
19.53,NANASAHIB BAPUJI JAGTAP,BARAMATI,3,PWP,M,Maharashtra,38003,202813,194552,394076,51.47
2.9,TUKARAM MAANKU SONAVANE,BARAMATI,4,IND,M,Maharashtra,5648,202813,194552,394076,51.47
48.87,RAGHUNATH KESHAB KHADILKAR,KHED,1,INC,M,Maharashtra,107457,233866,219886,414923,56.36
16.79,GANESH MAHADEO GOLE,KHED,2,PSP,M,Maharashtra,36916,233866,219886,414923,56.36
12.63,VAMAN DINKAR SATHAYE,KHED,3,JS,M,Maharashtra,27764,233866,219886,414923,56.36
11.48,MANOHAR BALKRIISHNA SAMARTH,KHED,4,REP,M,Maharashtra,25253,233866,219886,414923,56.36
10.23,SHRIKRISHNA SHANKAR DIGHE,KHED,5,IND,M,Maharashtra,22496,233866,219886,414923,56.36
48.85,SHARADA SHUBROTO MUKARJI,RATNAGIRI,1,INC,F,Maharashtra,77808,174020,159277,370560,46.96
21.38,ARJUN BAPUJI VICHARE,RATNAGIRI,2,PSP,M,Maharashtra,34052,174020,159277,370560,46.96
20.54,PREMJIBHAI RANCHODADAS ASSAR,RATNAGIRI,3,JS,M,Maharashtra,32716,174020,159277,370560,46.96
9.23,HARI BHASKAR BHIDE,RATNAGIRI,4,HMS,M,Maharashtra,14701,174020,159277,370560,46.96
48.89,NATH BAPU PAI,RAJAPUR,1,PSP,M,Maharashtra,76918,168840,157339,358888,47.05
31.13,KESHAO VYANKATESH RANE,RAJAPUR,2,INC,M,Maharashtra,48975,168840,157339,358888,47.05
12.74,JAGANNATH RAMKRISHNA TAWADE,RAJAPUR,3,PWP,M,Maharashtra,20042,168840,157339,358888,47.05
7.25,ARJUN BALWANT WALAWALKAR,RAJAPUR,4,JS,M,Maharashtra,11404,168840,157339,358888,47.05
61.93,VISHWANATH TUKARAM PATIL,KOLHAPUR,1,INC,M,Maharashtra,144856,244437,233917,391727,62.4
34.71,BHAUSAHEB RAOSAHEB MAHAGAONKAR,KOLHAPUR,2,PWP,M,Maharashtra,81187,244437,233917,391727,62.4
3.37,LALSAHEB MADHAVRAO CHAVAN,KOLHAPUR,3,IND,M,Maharashtra,7874,244437,233917,391727,62.4
63.83,KRISHNAJI LAXMAN MORE,HATKANANGLE (SC),1,INC,M,Maharashtra,164585,270195,257844,417516,64.71
25.17,DADASAHEB MALHARARAO SHIRKE,HATKANANGLE (SC),2,REP,M,Maharashtra,64902,270195,257844,417516,64.71
6.75,BAPUSAHEB DNYANDEO KAMBLE,HATKANANGLE (SC),3,IND,M,Maharashtra,17407,270195,257844,417516,64.71
4.25,SHAMARAO VAMANRAO JADHAV,HATKANANGLE (SC),4,IND,M,Maharashtra,10950,270195,257844,417516,64.71
70.66,VIJAYHSINHRAO RAMRAO DAFLE,MIRAJ,1,INC,M,Maharashtra,213659,312552,302370,457931,68.25
22.49,RAMCHANDRA DHONDIBA BHANDARE,MIRAJ,2,REP,M,Maharashtra,68017,312552,302370,457931,68.25
4.22,MAHADEO HARI GODBOLE,MIRAJ,3,JS,M,Maharashtra,12761,312552,302370,457931,68.25
2.62,ANANT RAMACHANDRA SUTALE,MIRAJ,4,IND,M,Maharashtra,7933,312552,302370,457931,68.25
71.49,DAJISAHEB RAMRAO CHAVAN,KARAD,1,INC,M,Maharashtra,214553,309241,300097,410517,75.33
22.58,ATMARAM NANA PATIL,KARAD,2,PWP,M,Maharashtra,67775,309241,300097,410517,75.33
3.54,KASHINATH RAJARAM DESHMUKH,KARAD,3,SWA,M,Maharashtra,10626,309241,300097,410517,75.33
2.38,BABURAO VISHWANATH BATANE,KARAD,4,IND,M,Maharashtra,7143,309241,300097,410517,75.33
64.07,KISAN MAHADEO VEER,SATARA,1,INC,M,Maharashtra,165879,270932,258915,424447,63.83
24.02,NANA RAMCHANDRA PATIL,SATARA,2,CPI,M,Maharashtra,62188,270932,258915,424447,63.83
6.69,BAPURAO BHAURAO KACHARE,SATARA,3,PSP,M,Maharashtra,17324,270932,258915,424447,63.83
3.93,RAMRAO SUBHANRAO BARGE,SATARA,4,IND,M,Maharashtra,10164,270932,258915,424447,63.83
1.3,BABASAHEB JAGDEORAO SHINDE,SATARA,5,SWA,M,Maharashtra,3360,270932,258915,424447,63.83
53.33,MADEPPA BEANDAPPA KADADI,SHOLAPUR,1,INC,M,Maharashtra,135011,266546,253158,426718,62.46
24.38,VISHNUPANT RAMRAO PATIL,SHOLAPUR,2,HMS,M,Maharashtra,61725,266546,253158,426718,62.46
13.59,ABASAHEB BABURAO KILLEDAR,SHOLAPUR,3,IND,M,Maharashtra,34406,266546,253158,426718,62.46
8.7,SHAHABUDDIN MAHAMAD SAHEB MIRAJKAR,SHOLAPUR,4,IND,M,Maharashtra,22016,266546,253158,426718,62.46
53.29,TAYAPPA HARI SONAVANE,PANDHARPUR (SC),1,INC,M,Maharashtra,121716,238807,228402,446047,53.54
33.44,SIDRAM BABAJI BABAR,PANDHARPUR (SC),2,REP,M,Maharashtra,76384,238807,228402,446047,53.54
11.08,KISAN MAHADU SHINDE,PANDHARPUR (SC),3,IND,M,Maharashtra,25317,238807,228402,446047,53.54
2.18,SOPAN DHONDI SARVAGOD,PANDHARPUR (SC),4,RRP,M,Maharashtra,4985,238807,228402,446047,53.54
53.31,MOTILAL KUNDANMAL FIRODYA,AHMEDNAGAR,1,INC,M,Maharashtra,113159,222091,212280,403913,54.98
46.69,PRABHAKAR KONDAJI BHAPKAR,AHMEDNAGAR,2,IND,M,Maharashtra,99121,222091,212280,403913,54.98
53.48,ANNASAHEB PANDURANG SHINDE,KOPARGAON,1,INC,M,Maharashtra,122057,239155,228210,394458,60.63
24.33,YASHWANTRAO BHIMRAO AMBEDKAR,KOPARGAON,2,REP,M,Maharashtra,55527,239155,228210,394458,60.63
22.18,DAMODHAR TATYABA RUPAWATE,KOPARGAON,3,IND,M,Maharashtra,50626,239155,228210,394458,60.63
57.67,GOVIND HARI DESHPANDE,NASIK,1,INC,M,Maharashtra,110242,202263,191175,373284,54.18
26.46,BHAURAO KRISHNARAO GAIKWAD,NASIK,2,REP,M,Maharashtra,50588,202263,191175,373284,54.18
9.77,NAMDEO APPAJI PAGARE,NASIK,3,PSP,M,Maharashtra,18679,202263,191175,373284,54.18
6.1,RAMCHANDRA MUKUNDA BHOYE,NASIK,4,IND,M,Maharashtra,11666,202263,191175,373284,54.18
55.06,MADHAORAO LAXMANRAO JADHAO,MALEGAON,1,INC,M,Maharashtra,161308,308634,292958,462305,66.76
25.34,YADAVRAO NARAYAN JADHAO,MALEGAON,2,PSP,M,Maharashtra,74222,308634,292958,462305,66.76
19.6,SHANTABAI DHANAJI DANI,MALEGAON,3,REP,F,Maharashtra,57428,308634,292958,462305,66.76
48.21,LAXMAN VEDU VALVI,NANDURBAR (ST),1,INC,M,Maharashtra,91176,203872,189112,401769,50.74
18.63,BAKARAM SUKRAM KOKANI,NANDURBAR (ST),2,REP,M,Maharashtra,35226,203872,189112,401769,50.74
18.61,ZAMTU NATHU VALVI,NANDURBAR (ST),3,JS,M,Maharashtra,35203,203872,189112,401769,50.74
14.55,JAYANT GANPAT NATAWADKAR,NANDURBAR (ST),4,IND,M,Maharashtra,27507,203872,189112,401769,50.74
55.87,CHUDAMAN ANANDA RAVANDALE,DHULIA,1,INC,M,Maharashtra,148452,282407,265691,467691,60.38
20.17,UTTAMRAO LAXMAN PATIL,DHULIA,2,JS,M,Maharashtra,53597,282407,265691,467691,60.38
14.16,ASHOK BAPURAO NILAY,DHULIA,3,REP,M,Maharashtra,37613,282407,265691,467691,60.38
8.61,SHANKAR GORAKH PATIL,DHULIA,4,PSP,M,Maharashtra,22876,282407,265691,467691,60.38
1.19,SHAMRAO BABAJI CHAVAN,DHULIA,5,IND,M,Maharashtra,3153,282407,265691,467691,60.38
64.45,JULALSING SHANKARRAO PATIL,JALGAON,1,INC,M,Maharashtra,156925,259480,243465,428293,60.58
35.55,SAUSHIR CURSETJI BHARUCHA,JALGAON,2,PSP,M,Maharashtra,86540,259480,243465,428293,60.58
53.93,SHIVARAM RANGO RANE,BULDANA,1,INC,M,Maharashtra,153490,301310,284636,428466,70.32
25.05,SONU ANANDA PANDIT,BULDANA,2,PWP,M,Maharashtra,71311,301310,284636,428466,70.32
21.02,VITHAL NATHU PATIL,BULDANA,3,JS,M,Maharashtra,59835,301310,284636,428466,70.32
53.83,LAXMAN SHRAWAN BHATKAR,KHAMGAON (SC),1,INC,M,Maharashtra,147168,290264,273415,447158,64.91
28.07,DINANATH BAXURAM BADHADE,KHAMGAON (SC),2,REP,M,Maharashtra,76745,290264,273415,447158,64.91
9.77,HIRALAL BUDHULAL MANEKAR,KHAMGAON (SC),3,JS,M,Maharashtra,26711,290264,273415,447158,64.91
8.34,GUNAJI SADU SAWADEKAR,KHAMGAON (SC),4,IND,M,Maharashtra,22791,290264,273415,447158,64.91
47.36,MOHAMMAD MOHIBBUL HAQ MOHAMMAD ANWARUL HAQM,AKOLA,1,INC,NA,Maharashtra,135226,303530,285518,450141,67.43
